sample_id,lat,lon,elevation,slope_deg,aspect_deg,drainage_density,lithology,landuse,mean_annual_rainfall_mm,label,district,date,landslide_type,area_m2,curvature,distance_to_drainage,terrain_ruggedness
NEG-0000,27.134874,88.30444,701.0,29.87,226.43,0.0706,,forest,3665.0,0,,,,,-0.002998,251.1,40.93
NEG-0001,27.23197,88.554003,1694.8,21.72,259.28,0.0,,forest,5055.7,0,,,,,0.005567,740.0,29.16
NEG-0002,27.242819,88.187334,1796.0,12.03,258.62,0.2,,forest,5986.7,0,,,,,-0.008905,41.6,17.74
NEG-0003,27.34554,88.239471,1431.0,25.62,298.1,0.0,,forest,4580.6,0,,,,,-0.00348,352.7,34.71
NEG-0004,27.28313,88.286042,889.8,21.42,305.36,0.0,,forest,4405.3,0,,,,,0.000117,666.3,28.32
NEG-0005,27.300158,88.408262,1688.1,11.34,76.77,0.0,,grassland,6008.9,0,,,,,-0.004821,1175.5,15.42
NEG-0006,27.294336,88.856981,3966.2,24.96,149.96,0.0,,moss/lichen,3479.1,0,,,,,-0.005706,893.8,33.73
NEG-0007,27.112593,88.456954,610.7,46.98,127.35,0.2,,forest,3743.1,0,,,,,-0.003504,117.6,77.24
NEG-0008,27.19847,88.436299,1497.3,28.09,163.43,0.0,,forest,4798.9,0,,,,,-0.005623,412.5,39.79
NEG-0009,27.403555,88.316052,2097.3,25.02,165.64,0.0,,grassland,6311.6,0,,,,,-0.002239,758.4,33.42
NEG-0010,27.242139,88.247243,1187.6,20.47,321.94,0.2,,forest,4867.2,0,,,,,-0.001511,205.7,27.1
NEG-0011,27.284974,88.526773,1619.1,15.0,116.27,0.0,,forest,5758.9,0,,,,,-0.008473,663.0,20.31
NEG-0012,27.204342,88.677186,957.2,33.52,39.91,0.0,,forest,3895.5,0,,,,,0.013526,382.0,48.7
NEG-0013,27.421928,88.532003,1455.7,21.56,314.86,0.0,,forest,6698.0,0,,,,,3.3e-05,293.9,28.61
NEG-0014,27.287363,88.612181,1028.0,21.73,321.34,0.0,,forest,5206.7,0,,,,,0.008637,316.5,30.39
NEG-0015,27.128364,88.345267,1053.4,23.65,102.92,0.0,,grassland,3936.4,0,,,,,0.00131,686.1,31.21
NEG-0016,27.993062,88.459347,4855.0,12.97,212.97,0.0706,,moss/lichen,1294.4,0,,,,,-0.000277,251.1,16.69
NEG-0017,27.232068,88.754606,1706.7,28.4,111.45,0.0706,,forest,4278.9,0,,,,,-0.004286,251.1,39.34
NEG-0018,27.341119,88.611178,1684.6,24.57,277.76,0.0,,forest,5674.7,0,,,,,-0.007199,605.8,33.96
NEG-0019,27.51976,88.55376,1246.2,11.94,5.93,0.0,,forest,7912.4,0,,,,,-0.000945,352.7,15.34
NEG-0020,27.201871,88.252079,1519.2,36.77,78.45,0.0,,forest,4718.3,0,,,,,0.009121,758.4,55.02
NEG-0021,27.376548,88.762055,3752.0,7.81,189.7,0.2,,grassland,3563.1,0,,,,,0.006985,149.8,12.4
NEG-0022,27.243166,88.468423,578.1,29.57,33.79,0.0,,forest,5528.1,0,,,,,-0.006298,447.6,40.91
NEG-0023,27.323591,88.21017,1665.5,26.43,166.17,0.0,,forest,4914.0,0,,,,,0.009404,884.1,36.87
NEG-0024,27.203139,88.687719,830.0,24.83,34.25,0.2941,,forest,4029.6,0,,,,,-0.01586,106.0,35.34
NEG-0025,27.242439,88.263379,1405.6,17.49,289.16,0.0,,forest,4564.8,0,,,,,-0.00763,368.2,23.84
NEG-0026,27.1468,88.322422,1224.3,27.13,162.87,0.0,,grassland,3860.3,0,,,,,-0.013717,352.7,39.44
NEG-0027,27.125697,88.145814,1490.6,36.77,178.88,0.0,,forest,5449.4,0,,,,,0.012104,735.3,55.62
NEG-0028,27.233844,88.453244,939.5,25.92,312.85,0.2353,,forest,5370.8,0,,,,,-0.00156,146.9,35.29
NEG-0029,27.147033,88.28371,339.6,13.96,304.6,0.2824,,forest,3554.0,0,,,,,-0.002075,29.4,18.28
NEG-0030,27.346274,88.50318,1520.1,30.55,219.62,0.1176,,forest,6703.8,0,,,,,-0.003476,185.9,43.3
NEG-0031,27.17694,88.432838,1717.3,28.06,7.75,0.0,,forest,4442.8,0,,,,,-0.005871,825.0,38.87
NEG-0033,28.008703,88.807815,5430.6,10.55,10.7,0.2118,,moss/lichen,734.5,0,,,,,0.002471,185.9,13.44
NEG-0034,27.422763,88.786958,4085.4,19.13,289.8,0.2,,grassland,3513.0,0,,,,,0.002588,0.0,24.95
NEG-0035,27.313817,88.841222,4113.7,18.01,226.65,0.0,,grassland,3501.3,0,,,,,-0.004084,764.1,23.4
NEG-0036,28.018565,88.482014,5213.2,13.44,109.72,0.0,,moss/lichen,1294.4,0,,,,,0.002172,328.6,17.39
NEG-0037,27.171988,88.413861,1777.8,17.29,48.57,0.0,,forest,4381.9,0,,,,,-0.007297,603.0,24.71
NEG-0038,27.320287,88.885793,4221.7,10.55,352.59,0.0824,,grassland,3242.6,0,,,,,-0.004398,166.2,14.2
NEG-0039,27.368645,88.652021,2518.8,25.64,152.82,0.0,,grassland,5219.0,0,,,,,0.002212,492.6,35.04
NEG-0040,27.325616,88.608055,1436.6,24.75,260.76,0.0,,built-up,5631.4,0,,,,,0.000236,676.6,33.58
NEG-0041,27.688522,88.751574,2830.7,18.77,256.6,0.0,,grassland,2116.1,0,,,,,-0.00099,567.6,24.88
NEG-0042,27.269941,88.594208,837.9,27.87,356.43,0.0588,,forest,5227.8,0,,,,,0.003494,249.4,39.12
NEG-0043,27.391125,88.347393,1979.9,39.87,214.53,0.0,,forest,6709.5,0,,,,,-0.002279,872.3,60.11
NEG-0044,28.00231,88.473517,5105.7,18.4,150.6,0.0,,moss/lichen,1294.4,0,,,,,0.000375,665.0,23.83
NEG-0045,27.171893,88.483683,1177.2,30.18,337.4,0.0,,forest,4185.4,0,,,,,-0.020533,457.2,45.57
NEG-0046,27.312947,88.280287,739.2,36.75,119.68,0.2,,grassland,4354.3,0,,,,,0.005581,58.8,54.21
NEG-0047,27.156151,88.350958,1432.8,31.61,120.31,0.0,,forest,4123.6,0,,,,,-0.004455,587.8,44.47
NEG-0048,27.32953,88.444766,1154.4,27.42,128.46,0.2,,forest,7179.1,0,,,,,0.016947,117.6,39.62
NEG-0049,27.681841,88.745878,2697.9,33.07,321.25,0.0353,,forest,2192.5,0,,,,,0.004011,278.8,47.1
NEG-0050,27.380791,88.817422,4000.1,19.95,160.29,0.2353,,grassland,3494.1,0,,,,,-6.9e-05,58.8,25.94
NEG-0051,27.295943,88.831523,3873.6,22.0,299.67,0.0,,grassland,3612.7,0,,,,,0.000892,444.7,29.23
NEG-0052,27.251385,88.341812,1469.9,31.33,211.13,0.0471,,forest,4419.4,0,,,,,0.009934,270.9,45.14
NEG-0053,27.322618,88.1799,1673.9,26.19,171.69,0.0353,,forest,4997.1,0,,,,,0.001436,178.8,35.78
NEG-0054,27.30822,88.329495,1261.4,23.01,298.76,0.0,,grassland,4780.8,0,,,,,0.003154,554.5,31.32
NEG-0055,27.260931,88.213019,1165.1,27.06,14.58,0.0588,,forest,5428.4,0,,,,,-0.01464,235.1,37.98
NEG-0056,27.35245,88.711571,3215.8,22.55,132.63,0.0,,grassland,3892.5,0,,,,,-0.008044,540.3,32.06
NEG-0057,27.327074,88.620689,1558.4,23.74,132.54,0.0,,forest,5582.7,0,,,,,-0.016346,459.1,33.91
NEG-0058,27.255501,88.256467,838.3,32.7,283.41,0.2824,,forest,4616.1,0,,,,,-0.005468,121.2,46.47
NEG-0059,27.368321,88.216308,1753.2,14.19,167.09,0.0,,forest,4933.5,0,,,,,0.006265,561.5,19.33
NEG-0060,27.165411,88.363852,1442.3,6.13,126.11,0.0,,built-up,4258.2,0,,,,,-0.002773,715.0,8.29
NEG-0061,27.867617,88.692596,4273.0,23.32,100.54,0.1412,,grassland,1322.7,0,,,,,0.006998,121.2,31.78
NEG-0062,27.382999,88.821498,4206.7,14.93,295.12,0.0,,bare/sparse vegetation,3462.1,0,,,,,0.001713,324.6,20.59
NEG-0063,27.188061,88.329052,378.7,2.98,7.62,0.2,,water,4028.9,0,,,,,0.008888,0.0,10.84
NEG-0064,27.416506,88.605118,1351.2,27.7,209.0,0.0,,forest,6077.6,0,,,,,-0.011795,447.6,39.24
NEG-0065,28.058267,88.619933,4966.1,12.69,96.3,0.0,,grassland,1149.0,0,,,,,0.003143,460.0,16.77
NEG-0066,27.226207,88.396364,2054.7,44.22,220.49,0.0,,forest,4824.7,0,,,,,0.008819,660.4,70.25
NEG-0067,27.271982,88.103642,1734.6,33.7,60.62,0.0,,forest,3370.3,0,,,,,0.00451,478.4,48.82
NEG-0068,27.414375,88.522165,1042.1,26.26,274.68,0.0,,forest,6736.4,0,,,,,0.00399,617.1,34.83
NEG-0069,27.332415,88.472108,803.6,17.74,116.16,0.0,,forest,7036.1,0,,,,,0.003192,707.8,22.87
NEG-0070,27.310901,88.842501,4099.4,27.35,227.55,0.0,,bare/sparse vegetation,3504.6,0,,,,,-0.009207,561.5,38.15
NEG-0071,28.038155,88.719304,5183.5,8.05,33.65,0.2706,,grassland,837.8,0,,,,,0.010055,0.0,15.58
NEG-0072,27.340092,88.286377,1827.5,44.89,160.08,0.0,,grassland,4428.4,0,,,,,0.000901,707.8,71.08
NEG-0073,27.10199,88.427155,994.7,21.53,226.58,0.0,,forest,3761.4,0,,,,,0.002523,698.5,28.91
NEG-0074,27.266721,88.19461,1037.3,35.19,320.89,0.1176,,forest,5702.2,0,,,,,-0.0219,188.2,54.01
NEG-0075,27.259208,88.408565,1232.3,30.3,345.07,0.0,,forest,5239.7,0,,,,,0.00801,371.7,42.52
NEG-0076,27.242664,88.258943,1300.2,19.81,303.28,0.0706,,forest,4644.9,0,,,,,-0.006269,188.2,26.5
NEG-0077,27.306128,88.268197,1341.9,20.68,37.18,0.1412,,forest,4393.5,0,,,,,-0.002833,223.8,27.13
NEG-0078,27.14941,88.191207,1018.3,27.75,177.65,0.0,,forest,6310.8,0,,,,,0.008436,399.7,40.66
NEG-0079,27.200537,88.486016,319.0,10.22,58.86,0.2235,,forest,4812.0,0,,,,,-0.006794,121.2,13.68
NEG-0080,27.29538,88.428334,962.1,12.84,71.98,0.4471,,grassland,6252.9,0,,,,,0.001905,58.8,16.34
NEG-0081,27.268456,88.279106,766.1,24.04,45.24,0.2235,,grassland,4344.7,0,,,,,6.6e-05,29.4,32.36
NEG-0082,27.372867,88.601042,1926.8,10.3,30.47,0.0,,built-up,5851.2,0,,,,,0.006453,836.4,14.5
NEG-0083,27.327425,88.360052,2265.9,26.37,212.07,0.0,,forest,4984.5,0,,,,,-0.010214,392.1,37.02
NEG-0084,27.140315,88.432696,1039.5,24.76,173.37,0.0235,,forest,4030.1,0,,,,,0.007863,302.6,33.36
NEG-0085,27.143615,88.309137,1142.0,23.96,201.81,0.0,,forest,3741.3,0,,,,,-0.013995,743.5,35.04
NEG-0086,27.27221,88.467341,1565.2,23.87,270.79,0.0,,forest,5865.1,0,,,,,0.00451,1039.0,31.4
NEG-0087,27.212597,88.437169,1764.7,17.99,100.27,0.0,,forest,5033.5,0,,,,,0.024217,771.4,32.65
NEG-0088,27.37316,88.746315,3597.9,34.89,189.73,0.2,,grassland,3590.3,0,,,,,0.005527,205.7,51.41
NEG-0089,27.962356,88.45419,4635.2,4.77,164.63,0.2588,,grassland,1323.2,0,,,,,0.000447,166.2,6.13
NEG-0090,27.173359,88.393858,1551.5,21.51,131.69,0.2,,forest,4433.9,0,,,,,0.008242,171.4,29.49
NEG-0091,27.117078,88.434362,1197.4,29.22,23.32,0.0,,forest,3855.1,0,,,,,0.00665,456.2,41.16
NEG-0092,27.35416,88.438292,1819.6,25.48,132.61,0.2941,,forest,6758.5,0,,,,,-0.002559,41.6,35.8
NEG-0093,27.682712,88.770678,3147.2,20.31,180.78,0.0588,,grassland,2169.2,0,,,,,0.009451,211.9,28.33
NEG-0094,27.370792,88.582597,1941.9,17.2,342.27,0.0,,forest,5920.8,0,,,,,-0.003124,335.1,22.8
NEG-0095,27.184409,88.378012,2002.3,26.98,302.91,0.0,,forest,4488.5,0,,,,,-0.014486,810.7,39.52
NEG-0096,27.244891,88.347408,1606.6,29.25,221.12,0.1176,,forest,4376.3,0,,,,,-0.005503,236.9,40.62
NEG-0097,27.279515,88.316012,1617.7,6.34,350.38,0.0,,built-up,4576.4,0,,,,,-0.001833,802.1,10.26
NEG-0098,27.172901,88.115789,2389.3,9.78,163.38,0.3294,,grassland,4525.7,0,,,,,0.003602,0.0,12.88
NEG-0099,27.234921,88.670596,1357.6,17.31,129.53,0.0,,forest,4279.9,0,,,,,-0.006194,383.2,25.05
NEG-0100,27.430874,88.509297,861.8,24.25,96.7,0.0,,forest,6251.5,0,,,,,0.002819,328.6,33.16
NEG-0101,27.257484,88.615061,1353.5,37.42,193.22,0.1176,,forest,4802.9,0,,,,,0.003231,83.1,55.52
NEG-0102,27.291661,88.903496,3847.8,30.14,228.29,0.2118,,built-up,3385.0,0,,,,,-0.00201,166.2,42.04
NEG-0103,27.160323,88.473733,1351.2,22.22,237.21,0.0,,forest,3977.6,0,,,,,-0.013531,646.5,32.49
NEG-0104,28.024904,88.724926,5339.3,17.67,207.91,0.0235,,bare/sparse vegetation,837.8,0,,,,,0.001675,312.4,23.5
NEG-0105,27.246319,88.50332,1180.7,12.48,193.33,0.0,,forest,5579.8,0,,,,,-0.012313,471.1,22.65
NEG-0106,27.213531,88.666652,776.3,30.16,179.84,0.0588,,forest,4010.4,0,,,,,0.006182,249.4,42.49
NEG-0107,27.364796,88.203859,1319.1,21.95,54.87,0.3765,,forest,4941.4,0,,,,,0.010615,29.4,30.74
NEG-0108,27.22886,88.500532,571.0,35.68,336.39,0.0118,,forest,5286.2,0,,,,,-0.004012,312.4,51.65
NEG-0109,27.170836,88.197218,1656.1,25.4,158.79,0.1765,,forest,6559.8,0,,,,,0.005859,146.9,34.94
NEG-0110,27.102017,88.434762,902.8,22.59,54.02,0.0,,forest,3741.8,0,,,,,0.014428,489.1,32.53
NEG-0111,28.01815,88.794876,5326.2,3.85,276.76,0.2,,moss/lichen,734.5,0,,,,,0.005046,0.0,7.17
NEG-0112,27.257538,88.787474,3238.3,11.1,144.13,0.0588,,grassland,4008.9,0,,,,,-0.009946,223.8,18.25
NEG-0113,27.306803,88.3605,1970.3,18.96,244.35,0.0,,forest,4840.9,0,,,,,0.008698,392.1,25.71
NEG-0114,27.665051,88.60495,2340.4,43.18,232.22,0.0,,forest,3167.9,0,,,,,0.010373,383.2,67.82
NEG-0115,27.184209,88.235147,1122.5,31.67,231.03,0.2,,forest,5215.9,0,,,,,-0.002342,83.1,46.45
NEG-0116,27.295293,88.096938,2076.5,42.03,237.5,0.0,,forest,3320.0,0,,,,,-0.004497,489.1,65.05
NEG-0117,27.289429,88.29862,1068.1,33.24,323.04,0.0,,forest,4514.0,0,,,,,0.019247,415.6,50.02
NEG-0118,27.165641,88.15441,1595.2,38.71,84.82,0.0941,,forest,5928.1,0,,,,,0.001064,146.9,57.71
NEG-0119,27.28045,88.615003,1378.9,25.57,334.9,0.0,,forest,5084.0,0,,,,,0.002392,503.0,34.49
NEG-0120,27.141539,88.287213,439.8,39.34,314.5,0.0,,forest,3558.0,0,,,,,0.008101,335.1,58.73
NEG-0121,27.272034,88.416848,720.4,29.11,201.51,0.0941,,forest,5620.5,0,,,,,-0.002382,229.5,40.05
NEG-0122,27.182815,88.449291,1261.3,30.51,342.31,0.0,,forest,4521.0,0,,,,,0.000786,613.6,42.48
NEG-0123,27.224583,88.492502,383.7,49.79,286.83,0.2,,forest,5216.3,0,,,,,0.008372,58.8,85.16
NEG-0124,27.244605,88.70113,1355.9,36.17,84.36,0.2235,,forest,4401.9,0,,,,,0.016706,185.9,54.15
NEG-0125,27.193783,88.623238,544.4,18.29,330.78,0.0,,built-up,3768.0,0,,,,,0.011411,323.3,26.43
NEG-0126,27.856647,88.545975,3664.7,34.6,241.75,0.0941,,grassland,3862.3,0,,,,,0.004974,251.1,49.97
NEG-0127,27.483477,88.493392,1317.6,31.62,49.06,0.0118,,forest,7171.0,0,,,,,0.013448,332.5,45.77
NEG-0128,27.283235,88.416398,1413.8,39.11,127.66,0.0,,forest,5846.3,0,,,,,0.000212,646.5,58.87
NEG-0129,27.122421,88.317394,316.4,26.53,248.43,0.0941,,forest,3717.6,0,,,,,0.000928,178.8,36.28
NEG-0130,27.331135,88.568745,1286.8,35.81,224.72,0.3647,,forest,5816.7,0,,,,,-0.004671,0.0,51.03
NEG-0131,27.241392,88.447114,756.1,24.98,115.64,0.0235,,forest,5504.6,0,,,,,0.001092,312.4,34.49
NEG-0132,27.177454,88.198945,1699.1,22.18,112.02,0.0353,,forest,6506.4,0,,,,,-0.000753,290.9,30.46
NEG-0133,27.227411,88.213644,2036.7,18.29,99.55,0.0,,grassland,5666.5,0,,,,,-0.000581,822.9,23.94
NEG-0134,27.112164,88.331088,451.7,13.42,189.31,0.0471,,forest,3753.0,0,,,,,0.003895,171.4,17.7
NEG-0135,27.149262,88.367343,841.0,39.41,329.18,0.3647,,forest,4170.7,0,,,,,0.002416,29.4,59.58
NEG-0136,27.274625,88.390635,1269.1,29.71,134.06,0.0,,forest,5320.7,0,,,,,0.007419,540.3,41.18
NEG-0137,27.757607,88.538625,2724.2,16.73,179.41,0.2,,forest,4245.1,0,,,,,0.01338,29.4,25.19
NEG-0138,27.294774,88.813232,3742.8,18.65,305.83,0.0,,grassland,3715.4,0,,,,,0.008661,353.9,25.99
NEG-0139,27.224662,88.455717,1481.5,24.12,17.64,0.0,,forest,5218.5,0,,,,,-0.000295,707.8,32.7
NEG-0140,27.301222,88.631942,1754.1,9.88,313.43,0.0,,forest,5120.4,0,,,,,-0.009164,959.5,13.84
NEG-0141,27.221448,88.661285,1056.5,21.56,63.51,0.0353,,forest,4111.2,0,,,,,0.006506,293.9,30.32
NEG-0142,27.514638,88.529515,771.6,43.16,103.51,0.2,,forest,8151.3,0,,,,,0.00793,92.9,67.3
NEG-0143,27.274222,88.455172,1168.4,22.01,307.48,0.0706,,forest,6115.9,0,,,,,0.0048,235.1,28.9
NEG-0144,27.372156,88.521879,1684.6,28.42,325.52,0.3765,,forest,6588.9,0,,,,,0.00171,131.4,39.29
NEG-0145,27.291848,88.893094,3487.9,22.35,328.19,0.2,,forest,3406.3,0,,,,,0.004678,117.6,30.85
NEG-0146,27.247021,88.427321,1299.6,21.77,118.03,0.0,,forest,5279.8,0,,,,,-0.000662,617.8,28.76
NEG-0147,27.301453,88.851216,4120.9,36.77,67.8,0.0,,bare/sparse vegetation,3487.3,0,,,,,0.013681,605.8,55.05
NEG-0148,27.27189,88.568554,918.1,33.6,200.81,0.0,,forest,5582.3,0,,,,,0.009117,352.7,47.13
NEG-0149,27.447354,88.528446,1286.5,24.44,242.54,0.0,,forest,6805.6,0,,,,,0.008228,278.8,34.98
NEG-0150,27.500505,88.537027,1240.9,29.49,295.65,0.0588,,grassland,7878.1,0,,,,,0.01397,262.9,41.74
NEG-0151,27.224598,88.28101,1573.9,26.11,90.0,0.0,,forest,4095.8,0,,,,,-0.000179,471.1,35.35
NEG-0152,27.179527,88.534893,313.3,1.05,338.05,0.2118,,built-up,3950.5,0,,,,,-0.000148,41.6,1.64
NEG-0153,27.886251,88.537996,3903.3,29.97,273.37,0.2,,moss/lichen,3561.3,0,,,,,0.00063,146.9,41.83
