segment_id,osm_id,highway,name,ref,elevation,slope,curvature,distance_to_drainage,land_cover_class,susceptibility_score,risk_tier,model_version
44851389_00_033,44851389,tertiary,,,877.3794555664062,31.274520874023438,-0.07707247883081436,195.5995595513705,tree_cover,0.4738761048303361,moderate,random_forest-extended-v1-20260902
44851389_00_034,44851389,tertiary,,,869.0791015625,31.22765350341797,-0.06024517863988876,186.70396624747931,tree_cover,0.482222804628123,moderate,random_forest-extended-v1-20260902
44851389_00_035,44851389,tertiary,,,838.9347534179688,33.066097259521484,0.017358537763357162,170.02041587784976,tree_cover,0.49535238000229803,moderate,random_forest-extended-v1-20260902
44851389_00_036,44851389,tertiary,,,788.4755554199219,33.073543548583984,-0.03459503501653671,145.79130384196088,tree_cover,0.4683495658732073,moderate,random_forest-extended-v1-20260902
44851389_00_037,44851389,tertiary,,,759.1842346191406,33.67750549316406,-0.10283748805522919,145.79130384196088,tree_cover,0.5033757715860928,moderate,random_forest-extended-v1-20260902
44851389_00_038,44851389,tertiary,,,751.99462890625,33.13513946533203,-0.09593858569860458,145.79130384196088,tree_cover,0.49690288809257405,moderate,random_forest-extended-v1-20260902
44851769_00_000,44851769,secondary,,MDR,310.9794158935547,29.008163452148438,-0.06567959487438202,170.02041587784976,tree_cover,0.5332315090547298,moderate,random_forest-extended-v1-20260902
44851769_00_001,44851769,secondary,,MDR,296.1010437011719,26.097339630126953,-0.12010090053081512,130.39970636758034,tree_cover,0.4876709900736726,moderate,random_forest-extended-v1-20260902
44851769_00_002,44851769,secondary,,MDR,297.8887634277344,25.40143585205078,-0.11204081773757935,145.79130384196088,tree_cover,0.423907841729724,moderate,random_forest-extended-v1-20260902
44851769_00_003,44851769,secondary,,MDR,301.5556182861328,25.314836502075195,-0.13247011601924896,130.39970636758034,tree_cover,0.42508084764141496,moderate,random_forest-extended-v1-20260902
44851769_00_004,44851769,secondary,,MDR,400.1235809326172,25.976253509521484,-0.05581580847501755,170.02041587784976,tree_cover,0.44681001469451653,moderate,random_forest-extended-v1-20260902
47415174_00_000,47415174,tertiary,North Sikkim Highway,NH310A,1534.4077758789062,28.36556625366211,-0.024853289127349854,227.73329671633672,tree_cover,0.5115143597144597,moderate,random_forest-extended-v1-20260902
47415174_00_001,47415174,tertiary,North Sikkim Highway,NH310A,1451.1842041015625,32.816993713378906,0.005427234806120396,380.1772074656567,tree_cover,0.6084578457525176,high,random_forest-extended-v1-20260902
47415174_00_002,47415174,tertiary,North Sikkim Highway,NH310A,1378.8839111328125,34.09434509277344,-0.004163751844316721,352.3206053745417,tree_cover,0.6262065878932995,high,random_forest-extended-v1-20260902
47415174_00_003,47415174,tertiary,North Sikkim Highway,NH310A,1444.1492919921875,33.762168884277344,0.0847969576716423,430.5165609894557,tree_cover,0.62452920562056,high,random_forest-extended-v1-20260902
47415174_00_004,47415174,tertiary,North Sikkim Highway,NH310A,1445.137939453125,33.731204986572266,-0.09082721173763275,275.0784819325981,tree_cover,0.6166282044413226,high,random_forest-extended-v1-20260902
47415174_00_005,47415174,tertiary,North Sikkim Highway,NH310A,1587.19482421875,36.833980560302734,0.02182380110025406,235.08141380687945,tree_cover,0.6336030238138093,high,random_forest-extended-v1-20260902
47415175_00_000,47415175,secondary,North Sikkim Highway,NH310A,1463.8460693359375,24.157001495361328,0.024810217320919037,105.13160430378801,tree_cover,0.42159439984741304,low,random_forest-extended-v1-20260902
47415175_00_001,47415175,secondary,North Sikkim Highway,NH310A,1504.831298828125,24.99677085876465,-0.023460587486624718,123.70802350161468,tree_cover,0.4140025281390605,low,random_forest-extended-v1-20260902
47415176_00_000,47415176,secondary,North Sikkim Highway,NH310A,1224.8012084960938,23.70755386352539,-0.05473179742693901,164.94403133548627,tree_cover,0.316119391035502,low,random_forest-extended-v1-20260902
47415176_00_001,47415176,secondary,North Sikkim Highway,NH310A,1236.72216796875,26.970781326293945,-0.11520670354366302,204.10782537874525,tree_cover,0.3923384360539909,low,random_forest-extended-v1-20260902
47415176_00_002,47415176,secondary,North Sikkim Highway,NH310A,1255.9996337890625,31.38220977783203,-0.04993630573153496,341.2886922125395,tree_cover,0.5781004735930237,moderate,random_forest-extended-v1-20260902
47415177_00_000,47415177,secondary,North Sikkim Highway,NH310A,1178.3369140625,34.3251838684082,0.019239405170083046,466.53217229427486,tree_cover,0.5674191957402208,moderate,random_forest-extended-v1-20260902
47415177_00_001,47415177,secondary,North Sikkim Highway,NH310A,1273.9736938476562,32.48529052734375,-0.020230090245604515,444.1253963473757,tree_cover,0.6016164977143524,high,random_forest-extended-v1-20260902
47415178_00_000,47415178,secondary,North Sikkim Highway,NH310A,1376.0045166015625,23.3415470123291,0.0013209143653512,145.79130384196088,tree_cover,0.34398779583747,low,random_forest-extended-v1-20260902
47415178_00_001,47415178,secondary,North Sikkim Highway,NH310A,1400.580810546875,25.00912094116211,0.00574310589581728,130.39970636758034,tree_cover,0.3999291639374638,low,random_forest-extended-v1-20260902
47415178_00_002,47415178,secondary,North Sikkim Highway,NH310A,1401.660400390625,24.820987701416016,0.03845009207725525,164.94403133548627,tree_cover,0.3171920306782047,low,random_forest-extended-v1-20260902
47415178_00_003,47415178,secondary,North Sikkim Highway,NH310A,1433.7735595703125,23.770511627197266,0.029088830575346947,170.02041587784976,tree_cover,0.3016689525218579,low,random_forest-extended-v1-20260902
47415179_00_000,47415179,secondary,North Sikkim Highway,NH310A,1311.48974609375,20.308441162109375,-0.030007727444171906,288.65205483710093,tree_cover,0.2669336736341671,low,random_forest-extended-v1-20260902
47415179_00_001,47415179,secondary,North Sikkim Highway,NH310A,1333.0828857421875,19.043407440185547,-0.04531310498714447,157.02203972719624,tree_cover,0.26431923991279904,low,random_forest-extended-v1-20260902
47415180_00_000,47415180,tertiary,North Sikkim Highway,NH310A,1693.814697265625,36.93112564086914,-0.1723218858242035,157.02203972719624,tree_cover,0.6058359124441841,high,random_forest-extended-v1-20260902
47415180_00_001,47415180,tertiary,North Sikkim Highway,NH310A,1670.4920654296875,38.184574127197266,-0.16755510866641998,184.41303327450134,tree_cover,0.6127297243509465,high,random_forest-extended-v1-20260902
47415180_00_002,47415180,tertiary,North Sikkim Highway,NH310A,1659.9852294921875,36.831565856933594,-0.16531530022621155,177.36277605064052,tree_cover,0.6088300047762091,high,random_forest-extended-v1-20260902
47415182_00_000,47415182,tertiary,North Sikkim Highway,NH310A,1484.5499267578125,37.180686950683594,-0.012433824129402637,222.06269817368786,tree_cover,0.6143198891192965,high,random_forest-extended-v1-20260902
47415182_00_001,47415182,tertiary,North Sikkim Highway,NH310A,1377.9800415039062,36.46478271484375,-0.020818758755922318,227.73329671633672,tree_cover,0.6218628539220804,high,random_forest-extended-v1-20260902
47415182_00_002,47415182,tertiary,North Sikkim Highway,NH310A,1414.6864624023438,31.71645736694336,-0.0020531602203845978,206.18003916935783,tree_cover,0.5642325297955684,moderate,random_forest-extended-v1-20260902
47415182_00_003,47415182,tertiary,North Sikkim Highway,NH310A,1401.6541137695312,28.204914093017578,0.009433051571249962,204.10782537874525,tree_cover,0.456188451692038,moderate,random_forest-extended-v1-20260902
47415182_00_004,47415182,tertiary,North Sikkim Highway,NH310A,1381.296630859375,25.977750778198242,-0.015334092080593109,184.41303327450134,tree_cover,0.3910586524357958,low,random_forest-extended-v1-20260902
47415182_00_005,47415182,tertiary,North Sikkim Highway,NH310A,1377.8976440429688,26.112213134765625,-0.03187423571944237,157.02203972719624,tree_cover,0.4185923702105189,low,random_forest-extended-v1-20260902
47415182_00_006,47415182,tertiary,North Sikkim Highway,NH310A,1390.373046875,28.78483772277832,0.0039053119253367186,123.70802350161468,tree_cover,0.4777525927216894,moderate,random_forest-extended-v1-20260902
47415182_00_007,47415182,tertiary,North Sikkim Highway,NH310A,1386.6091918945312,29.600093841552734,0.02732282504439354,123.70802350161468,tree_cover,0.4869980024734909,moderate,random_forest-extended-v1-20260902
47415182_00_008,47415182,tertiary,North Sikkim Highway,NH310A,1415.5541381835938,31.371355056762695,0.030783046036958694,145.79130384196088,tree_cover,0.5665918838448202,moderate,random_forest-extended-v1-20260902
47415184_00_000,47415184,tertiary,North Sikkim Highway,NH310A,1419.4730224609375,32.274391174316406,-0.006073334254324436,116.63304307356871,tree_cover,0.589832273989158,moderate,random_forest-extended-v1-20260902
47415185_00_000,47415185,tertiary,North Sikkim Highway,NH310A,1719.0302124023438,30.75406837463379,-0.10466810315847397,92.20651663725067,tree_cover,0.5917015739233841,moderate,random_forest-extended-v1-20260902
47415185_00_001,47415185,tertiary,North Sikkim Highway,NH310A,1709.8698120117188,33.75703430175781,-0.1764281988143921,105.13160430378801,tree_cover,0.6412250936938872,high,random_forest-extended-v1-20260902
47415186_00_000,47415186,tertiary,North Sikkim Highway,NH310A,1645.5159912109375,35.09101867675781,-0.06063283979892731,184.41303327450134,tree_cover,0.6168264691931694,high,random_forest-extended-v1-20260902
47415186_00_001,47415186,tertiary,North Sikkim Highway,NH310A,1647.880615234375,32.53141784667969,-0.016712438315153122,145.79130384196088,tree_cover,0.578786057651001,moderate,random_forest-extended-v1-20260902
47415186_00_002,47415186,tertiary,North Sikkim Highway,NH310A,1706.641357421875,29.976293563842773,0.018234360963106155,116.63304307356871,tree_cover,0.5170553115944165,moderate,random_forest-extended-v1-20260902
47415189_00_000,47415189,tertiary,North Sikkim Highway,NH310A,1547.5977172851562,34.26580810546875,-0.16110846400260925,170.02041587784976,tree_cover,0.6110328995715238,high,random_forest-extended-v1-20260902
47415189_00_001,47415189,tertiary,North Sikkim Highway,NH310A,1539.2208251953125,31.03341293334961,-0.18060632050037384,116.63304307356871,tree_cover,0.5930496502283155,moderate,random_forest-extended-v1-20260902
47416074_00_000,47416074,trunk,North Sikkim Highway,NH310A,1668.74853515625,23.4854736328125,-0.02241247147321701,304.421179688756,tree_cover,0.3014683106932626,low,random_forest-extended-v1-20260902
47416074_00_001,47416074,trunk,North Sikkim Highway,NH310A,1719.4464721679688,24.90491485595703,0.03018002212047577,445.08153393704293,tree_cover,0.31786120205392104,low,random_forest-extended-v1-20260902
47416074_00_002,47416074,trunk,North Sikkim Highway,NH310A,1648.6126708984375,29.623531341552734,-0.007552184164524078,409.25569231765,tree_cover,0.48110068416168134,moderate,random_forest-extended-v1-20260902
47416074_00_003,47416074,trunk,North Sikkim Highway,NH310A,1716.3885498046875,32.51790237426758,0.07242056727409363,461.03258318625336,tree_cover,0.6125627294018269,high,random_forest-extended-v1-20260902
47416074_00_004,47416074,trunk,North Sikkim Highway,NH310A,1676.855712890625,34.297157287597656,-0.011888228356838226,340.0408317556995,tree_cover,0.6052179678146423,high,random_forest-extended-v1-20260902
47416074_00_005,47416074,trunk,North Sikkim Highway,NH310A,1687.7259521484375,34.320953369140625,-0.009145895950496197,420.52641721515204,tree_cover,0.6189304281788147,high,random_forest-extended-v1-20260902
47416074_00_006,47416074,trunk,North Sikkim Highway,NH310A,1700.6751708984375,29.264354705810547,0.022599121555685997,544.7212642187818,tree_cover,0.4903049890724532,moderate,random_forest-extended-v1-20260902
47416074_00_007,47416074,trunk,North Sikkim Highway,NH310A,1636.0885620117188,26.359956741333008,0.020632106810808182,444.1253963473757,tree_cover,0.43462968953184294,moderate,random_forest-extended-v1-20260902
47416074_00_008,47416074,trunk,North Sikkim Highway,NH310A,1673.652587890625,22.87392234802246,-0.015592532232403755,354.72555210128104,tree_cover,0.30643913111826326,low,random_forest-extended-v1-20260902
47416074_00_009,47416074,trunk,North Sikkim Highway,NH310A,1716.5722045898438,21.937664031982422,-0.06712254881858826,212.27534257419205,tree_cover,0.3098248720614656,low,random_forest-extended-v1-20260902
47416074_00_010,47416074,trunk,North Sikkim Highway,NH310A,1669.4910888671875,21.869579315185547,-0.10590287297964096,206.18003916935783,tree_cover,0.30897181375759053,low,random_forest-extended-v1-20260902
47416074_00_011,47416074,trunk,North Sikkim Highway,NH310A,1635.6216430664062,23.33262825012207,-0.009246399626135826,379.05738998909834,tree_cover,0.287371864958799,low,random_forest-extended-v1-20260902
47416074_00_012,47416074,trunk,North Sikkim Highway,NH310A,1563.8336181640625,29.1001033782959,0.07974302768707275,509.2271321978585,tree_cover,0.5064200526603011,moderate,random_forest-extended-v1-20260902
47416075_00_000,47416075,trunk,North Sikkim Highway,NH310A,1551.1173095703125,25.3789119720459,-0.002928983885794878,227.73329671633672,tree_cover,0.37247311824815665,low,random_forest-extended-v1-20260902
47416075_00_001,47416075,trunk,North Sikkim Highway,NH310A,1553.3228149414062,26.72941780090332,0.056325510144233704,186.70396624747931,tree_cover,0.4489642140013269,moderate,random_forest-extended-v1-20260902
47416075_00_002,47416075,trunk,North Sikkim Highway,NH310A,1609.698974609375,22.330368041992188,-0.0011486212024465203,157.02203972719624,tree_cover,0.32535920440129135,low,random_forest-extended-v1-20260902
47416075_00_003,47416075,trunk,North Sikkim Highway,NH310A,1641.2459716796875,22.828725814819336,-0.008471081033349037,105.13160430378801,tree_cover,0.45134443020790505,moderate,random_forest-extended-v1-20260902
47416076_00_000,47416076,trunk,North Sikkim Highway,NH310A,1436.4959716796875,25.256942749023438,0.037071749567985535,583.1652153678435,tree_cover,0.33076247611882226,low,random_forest-extended-v1-20260902
47416076_00_001,47416076,trunk,North Sikkim Highway,NH310A,1374.345947265625,24.962814331054688,0.026131130754947662,433.46870913515824,tree_cover,0.3148511723816843,low,random_forest-extended-v1-20260902
47416076_00_002,47416076,trunk,North Sikkim Highway,NH310A,1426.8037109375,23.101469039916992,0.013467582874000072,471.06611918158865,tree_cover,0.28481449691149185,low,random_forest-extended-v1-20260902
47416082_00_000,47416082,trunk,North Sikkim Highway,NH310A,1607.4644165039062,25.419387817382812,-0.02541324310004711,105.13160430378801,tree_cover,0.49408841240596973,moderate,random_forest-extended-v1-20260902
47416082_00_001,47416082,trunk,North Sikkim Highway,NH310A,1640.9420166015625,26.235919952392578,-0.03655486926436424,130.39970636758034,tree_cover,0.48231291165929385,moderate,random_forest-extended-v1-20260902
47416082_00_002,47416082,trunk,North Sikkim Highway,NH310A,1717.1400756835938,25.852825164794922,0.04887383058667183,174.94956461035306,tree_cover,0.3906293222210956,low,random_forest-extended-v1-20260902
