lat,lon,mfi,r_factor,mean_annual_rainfall_mm
24.091,92.427,240.39,850.45,1927.9
24.091,92.517,241.46,854.88,1896.2
24.091,92.607,237.09,836.67,1837.7
24.091,92.697,252.21,899.73,1880.4
24.091,92.787,258.56,926.2,1898.0
24.091,92.877,276.33,1000.29,1933.0
24.091,92.967,277.96,1007.09,1955.3
24.091,93.057,283.87,1031.73,1965.0
24.091,93.147,280.12,1016.11,1890.9
24.091,93.237,260.28,933.37,1759.5
24.091,93.327,252.36,900.34,1716.3
24.091,93.417,223.33,779.29,1482.3
24.091,93.507,225.73,789.3,1478.2
24.181,92.157,234.61,826.34,1901.1
24.181,92.247,234.61,826.34,1901.1
24.181,92.337,237.31,837.57,1906.5
24.181,92.427,246.44,875.67,1961.1
24.181,92.517,246.8,877.15,1942.5
24.181,92.607,240.52,850.97,1848.1
24.181,92.697,267.22,962.31,1973.4
24.181,92.787,275.62,997.35,2025.9
24.181,92.877,313.34,1154.61,2231.6
24.181,92.967,291.32,1062.8,2051.6
24.181,93.057,294.6,1076.46,2051.7
24.181,93.147,292.92,1069.49,2014.1
24.181,93.237,263.55,947.02,1802.9
24.181,93.327,259.19,928.83,1781.8
24.181,93.417,212.0,732.05,1449.0
24.181,93.507,206.29,708.22,1383.1
24.271,92.157,251.7,897.58,2064.0
24.271,92.247,251.7,897.58,2064.0
24.271,92.337,240.87,852.42,1970.2
24.271,92.427,253.26,904.11,2040.8
24.271,92.517,242.2,857.95,1926.9
24.271,92.607,253.66,905.75,1950.9
24.271,92.697,270.46,975.83,2017.5
24.271,92.787,283.8,1031.45,2099.0
24.271,92.877,324.0,1199.1,2283.5
24.271,92.967,304.14,1116.27,2113.6
24.271,93.057,330.64,1226.79,2273.4
24.271,93.147,311.51,1147.02,2145.9
24.271,93.237,323.75,1198.03,2197.8
24.271,93.327,323.75,1198.03,2197.8
24.271,93.417,241.22,853.88,1670.8
24.271,93.507,241.22,853.88,1670.8
24.361,92.157,269.67,972.53,2203.3
24.361,92.247,261.53,938.57,2133.8
24.361,92.337,249.99,890.46,2037.3
24.361,92.427,254.17,907.88,2050.3
24.361,92.517,266.72,960.2,2113.3
24.361,92.607,270.93,977.77,2084.6
24.361,92.697,282.56,1026.26,2095.4
24.361,92.787,287.58,1047.19,2118.2
24.361,92.877,319.71,1181.18,2262.5
24.361,92.967,318.33,1175.42,2218.3
24.361,93.057,339.58,1264.07,2365.8
24.361,93.147,339.2,1262.48,2328.6
24.361,93.237,323.75,1198.03,2197.8
24.361,93.327,317.1,1170.31,2102.0
24.361,93.417,281.4,1021.42,1900.3
24.361,93.507,281.4,1021.42,1900.3
24.451,92.157,302.34,1108.77,2404.8
24.451,92.247,296.88,1086.01,2365.0
24.451,92.337,290.14,1057.88,2308.7
24.451,92.427,294.09,1074.34,2330.7
24.451,92.517,301.77,1106.36,2362.6
24.451,92.607,310.04,1140.88,2368.3
24.451,92.697,313.46,1155.11,2344.7
24.451,92.787,314.26,1158.49,2347.4
24.451,92.877,339.86,1265.21,2360.0
24.451,92.967,352.17,1316.55,2416.2
24.451,93.057,371.81,1398.46,2552.8
24.451,93.147,396.79,1502.6,2614.0
24.451,93.237,359.35,1346.47,2323.2
24.451,93.327,353.2,1320.85,2279.1
24.451,93.417,290.33,1058.66,2022.7
24.451,93.507,297.67,1089.3,2126.9
24.541,92.157,343.38,1279.88,2650.9
24.541,92.247,339.85,1265.16,2644.2
24.541,92.337,331.4,1229.92,2595.0
24.541,92.427,317.25,1170.92,2468.6
24.541,92.517,314.1,1157.8,2417.4
24.541,92.607,317.28,1171.06,2408.3
24.541,92.697,335.19,1245.74,2481.5
24.541,92.787,352.03,1315.96,2586.1
24.541,92.877,409.43,1555.34,2773.2
24.541,92.967,397.42,1505.23,2666.8
24.541,93.057,387.28,1462.94,2639.0
24.541,93.147,403.47,1530.47,2723.9
24.541,93.237,381.98,1440.86,2586.9
24.541,93.327,340.49,1267.86,2277.6
24.541,93.417,315.9,1165.29,2242.9
24.541,93.507,299.99,1098.95,2163.1
