Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
NAG/WOKH/83J08/2015/0003,Nagaland,Wokha, ,"NH-61/ Near Nagaland State Transport, Wokha Town",26.105583,94.257778,,,,Active
NG/MON/83N2/2017/16,Nagaland,Mon, ,Mon Town,26.723,95.029139,,,,Active
NG/KOH/83K2/2015/159,Nagaland,Kohima, ,Secretariat-BSF Camp road,25.687,94.12,,,,Active
NAG/ZUN/83K09/2016/138,Nagaland,Kiphire, ,South of Sukhalu village,25.97175,94.504619,,,,Active
NAG/MOKH/83J08/2015/ 0115,Nagaland,Mokokchung, ,Mysymthi Village,26.429361,94.623,,,,Reactivated
NG/LON/83J14/2017/7,Nagaland,Longleng, ,2.5 kms south of IRB Camp,26.516111,94.785833,,,,Reactivated
NAG/KIP/83K13/2016/040,Nagaland,Kiphire, ,Near Zoanger village,25.849947,94.916697,,,,Active
NG/MON/83N01/2017/67,Nagaland,Mon, ,PhuktongTuimei rd,26.845472,95.077639,,,,Suspended
NG/MON/83N01/2017/30,Nagaland,Mon, ,PhuktongTuimei rd,26.794056,95.072861,,,,Active
NG/PHE/83K6/2015/286,Nagaland,Phek, ,Pfiitsero-Phesachodu road,25.586,94.288,,,,Suspended
NG/KOH/83K2/2015/89,Nagaland,Kohima, ,Western downslope of Paramedical colony below NH-29 road bench,25.667,94.094,,,,Suspended
NG/KOH/83K2/2015/125,Nagaland,Kohima, , ,25.572,94.25,,,,Active
NG/PHE/83K6/2015/268,Nagaland,Phek, ,Pfiitsero-Tadubi road,25.549,94.286,,,,Suspended
NAG/WOK/83J/7/2016/0094,Nagaland,Wokha, ,Akuk village ground,26.33,94.279833,,,,Active
NG/KOH/83K2/2015/44,Nagaland,Kohima, ,Southern downslope of Lerie Helipad,25.653,94.121,,,,Suspended
NAG/ZUN/83K09/2016/096,Nagaland,Kiphire, ,East of Honito village,25.828703,94.726789,,,,Active
NL/MON/83G13/2014/13,Nagaland,Dimapur, ,NH-29,25.78214,93.80528,,,,Reactivated
NAG/ZUNH/83J08/2015/ 0064,Nagaland,Zunheboto, ,1.5 km West of Asukhuto Village.,26.073194,94.482139,,,,Active
NG/MON/83N01/2017/63,Nagaland,Mon, ,PhuktongTuimei rd,26.844028,95.080972,,,,Relict
NG/MON/83N3/2017/14,Nagaland,Mon, ,PesaoMonyakshu Road,26.415417,95.053667,,,,Active
NAG/KIP/83K13/2016/061,Nagaland,Kiphire, ,NW of Thanamir village,25.786061,94.931447,,,,Active
NG/MON/83N2/2017/3,Nagaland,Mon, ,"Chingai Ward, Mon Town",26.728556,95.032306,,,,Active
NAG/WOK/83J/4/2016/0104,Nagaland,Wokha, ,Outside New Ralan,26.013722,94.009083,,,,Active
NG/PHE/83K14/2017/41,Nagaland,Phek, ,Shillio to Avakhung,25.607778,94.837944,,,,Active
NAG/KIP/83K13/2016/064,Nagaland,Kiphire, ,NW of Thanamir village,25.789856,94.95825,,,,Active
NG/KOH/83K2/2015/181,Nagaland,Kohima, ,Downslope of Kohima High Court-Tseisema road,25.731,94.087,,,,Suspended
NAG/KOH/83K1/2016/052,Nagaland,Kohima, ,Gariphema,25.806861,94.237333,,,,Active
NG/PHE/83K6/2015/300,Nagaland,Phek, ,Thipuzu approach road,25.635,94.252,,,,Suspended
NAG/TUN/83J16/2016/0034,Nagaland,Tuensang, ,6 km South of Tuensang Town,26.190833,94.813722,,,,Reactivated
NG/MON/83N2/2017/58,Nagaland,Mon, ,Aboi Chinkhao Road,26.582861,95.020306,,,,Reactivated
NAG/KOH/83K1/2016/095,Nagaland,Kohima, ,Ghotovi,25.944361,94.023222,,,,Active
NAG/KOH/83K1/2016/106,Nagaland,Kohima, ,Yankli,25.96675,94.031917,,,,Active
NG/MON/83N01/2017/28,Nagaland,Mon, ,PhuktongTuimei rd,26.78825,95.068361,,,,Active
NG/DIM/83G14/2015/10,Nagaland,Dimapur, , ,25.726,93.773,,,,Suspended
NG/MON/83N2/2017/34,Nagaland,Mon, ,Shainghawamsa,26.62625,95.120139,,,,Active
NAG/PHK/83K5/2016/027,Nagaland,Phek, ,Khuzami,25.756972,94.476694,,,,Active
NAG/KOH/83K1/2016/099,Nagaland,Kohima, ,Ghotovi,25.951139,94.024194,,,,Active
NG/PHE/83K6/2015/246,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.67,94.397,,,,Suspended
NG/KOH/83K2/2015/228,Nagaland,Kohima, , ,25.743,94.242,,,,Active
NG/PHE/83K14/2017/13,Nagaland,Phek, ,Shillio to New Thewati,25.576444,94.785556,,,,Active
NAG/ZUNH/83J08/2015/ 0083,Nagaland,Zunheboto, ,Alaphumi Village,26.192556,94.484472,,,,Reactivated
NG/PHE/83K2/2015/61,Nagaland,Phek, ,SSE of Kezo Town on Kohima-Pfiitsero-Meluri road (NH-150?),25.619,94.206,,,,Suspended
NAG/ZUN/83J12/2016/0068,Nagaland,Zunheboto, ,Lokhomi Village,26.077122,94.559107,,,,Reactivated
NG/KOH/83K2/2015/103,Nagaland,Kohima, ,Kohima-Khonoma-Pedi-Peren SH (at km 16.490),25.63,94.014,,,,Suspended
NG/KOH/83G14/2015/30,Nagaland,Kohima, ,NNE of Thekriijuma village,25.712,93.949,,,,Dormant
NAG/MOKH/83J08/2015/ 0102,Nagaland,Mokokchung, ,New Yoongimiti Village church building,26.426417,94.668444,,,,Reactivated
NAG/ZUN/83K5/2016/041,Nagaland,Zunheboto, ,Kilomi New,25.841667,94.436472,,,,Active
NG/PHE/83K10/2017/8,Nagaland,Phek, ,Waziho to Zipu,25.633944,94.733056,,,,Active
NG/PHE/83K14/2017/34,Nagaland,Phek, ,Shillio to Avakhung,25.585472,94.846833,,,,Active
NG/MOK/83J10/2017/2,Nagaland,Mokukchung, ,4km W of Changtongiya,26.556,94.680167,,,,Active
NAG/WOK/83J/4/2016/0098,Nagaland,Wokha, ,Between New Ralan to Longchum,26.005917,94.039667,,,,Active
NG/PHE/83K10/2017/7,Nagaland,Phek, ,Waziho to Zipu,25.640389,94.732444,,,,Active
NG/PHE/83K6/2015/331,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH150?).,25.618,94.468,,,,Active
NG/KOH/83K2/2015/131,Nagaland,Kohima, ,Kisama,25.617,94.113,,,,Suspended
NAG/WOK/83J/4/2016/0114,Nagaland,Wokha, ,Pongtong village,26.239167,94.071111,,,,Suspended
NAG/KOH/83K1/2016/063,Nagaland,Kohima, ,Zadhima,25.826778,94.047833,,,,Active
NAG/PHK/83K5/2016/030,Nagaland,Phek, ,Metsalumi,25.786861,94.446,,,,Active
NG/MON/83N01/2017/41,Nagaland,Mon, ,PhuktongTuimei rd,26.821722,95.078389,,,,Active
NG/KOH/83K2/2015/240,Nagaland,Kohima, , ,25.594,94.166,,,,Active
NG/TUE/83J15/2017/43,Nagaland,Tuensang, ,14 km NE of Tobu Town,26.3925,94.918611,,,,Reactivated
NAG/KIPH/83K13/2009/F-7,Nagaland,Tuensang,Kesunisiki slide, ,25.9,94.78917,,,, 
NG/PRN/83G07/2017/10,Nagaland,Peren,New Nkio–Pamsiakilwa  slide No.2,New Nkio–Pamsiakilwa road section.,25.4095,93.476639,,,,Active
NAG/PHK/83K5/2016/031,Nagaland,Phek, ,Metsalumi,25.788389,94.434111,,,,Active
NAG/WOK/83J/7/2016/0093,Nagaland,Wokha, ,Akuk village,26.331028,94.279167,,,,Relict
NAG/KIP/83K13/2016/086,Nagaland,Kiphire, ,Towards New Basti village from Pokphur village,25.881489,94.962525,,,,Active
NG/PHE/83K10/2017/38,Nagaland,Phek, ,LephoriReguri road,25.5925,94.628472,,,,Active
NL/KOH/83K02/2014/47,Nagaland,Kohima,Mezomavillage slide,Mezoma Village,25.67661,94.02364,,,,Reactivated
NG/PHE/83K10/2017/34,Nagaland,Phek, ,LephoriReguri road,25.505833,94.653806,,,,Active
NAG/ZUNH/83J08/2015/ 0070,Nagaland,Zunheboto, ,"NH 61, V. K. Town",26.178472,94.41275,,,,Active
NG/LON/83J14/2017/1,Nagaland,Longleng, ,2km N of Longleng Town.,26.494722,94.824722,,,,Reactivated
NAG/KIP/83K13/2016/075,Nagaland,Kiphire, ,At Penkim village,25.801608,94.935386,,,,Active
NG/MON/83N01/2017/57,Nagaland,Mon, ,PhuktongTuimei rd,26.8365,95.081306,,,,Suspended
NL/KOH/83K02/2014/44,Nagaland,Kohima, ,Forest colony Kohima,25.65967,94.09297,,,,Suspended
NAG/ZUN/83J12/2017/0083,Nagaland,Zunheboto, ,Tichipami village,26.182283,94.586087,,,,Reactivated
NAG/WOK/83J/7/2016/0095,Nagaland,Wokha, ,Lakhuti village,26.29325,94.251806,,,,Reactivated
NL/DIM/83G13/2014/01,Nagaland,Dimapur,Kukidolong-1,NH 29,25.78417,93.80028,,,,Active
NAG/KIP/83K13/2016/032,Nagaland,Kiphire, ,"At G.A. Rest house, Kiphire",25.940703,94.750969,,,,Active
NAG/ZUN/83J12/2016/0001,Nagaland,Zunheboto, ,Asukhomi Village,26.077167,94.542306,,,,Reactivated
NAG/ZUNH/83J08/2015/ 0086,Nagaland,Zunheboto, ,"Nagaland University campus, Lumami",26.22125,94.478056,,,,Reactivated
NG/MON/83N2/2017/32,Nagaland,Mon, ,Near Phomching,26.693167,95.17475,,,,Active
NG/MON/83N3/2017/17,Nagaland,Mon, ,Near Tamkao,26.379361,95.003444,,,,Active
NAG/WOK/83K1/2016/164,Nagaland,Wokha, ,Ziezou,25.864158,94.047264,,,,Active
NG/KOH/83K2/2015/53,Nagaland,Kohima, ,Between Lerie and Pfiichama along Lerie-Pfiichama approach road,25.653,94.123,,,,Active
NG/MON/83N01/2017/21,Nagaland,Mon, ,PhuktongTuimei rd,26.775944,95.072583,,,,Active
NG/PHE/83K14/2017/58,Nagaland,Phek, ,Washello to Zhipu,25.597778,94.767,,,,Active
NG/PHE/83K6/2015/269,Nagaland,Phek, ,Thipuzu approach road,25.63,94.259,,,,Suspended
NAG/KOH/83K1/2016/157,Nagaland,Kohima, ,Nearly 5 km SE of Longwesunyu,25.929733,94.072478,,,,Active
NAG/TUN/83J16/2016/0028,Nagaland,Tuensang, ,6 km N of Sangpurr vill,26.182216,94.891382,,,,Reactivated
NAG/KOH/83K1/2016/088,Nagaland,Kohima, ,Phkerkerie,25.930722,94.048417,,,,Active
 ,Nagaland,Dimapur,,,25.68176111,94.06811944,Soil,Slide,Initiated on 26/10/2019,Active
NG/PHE/83K14/2017/17,Nagaland,Phek, ,Shillio to New Thewati,25.561389,94.783889,,,,Active
NAG/TUN/83J16/2016/0046,Nagaland,Tuensang, ,Lonhkhim Town,26.216456,94.681866,,,,Active
NAG/WOK/83J/4/2016/0074,Nagaland,Wokha, ,Humtsoe village,26.08875,94.202444,,,,Active
NAG/ZUN/83K09/2016/100,Nagaland,Kiphire, ,At New Yangzitong village,25.940317,94.650583,,,,Active
NAG/MOKH/83J08/2015/ 0101,Nagaland,Mokokchung, ,New Yoongimiti Village,26.426944,94.669,,,,Reactivated
NG/KOH/83K2/2015/203,Nagaland,Kohima, , ,25.677,94.241,,,,Active
NAG/ZUN/83J12/2016/0058,Nagaland,Zunheboto, ,4.5 km N of Aghunato,26.049285,94.635198,,,,Reactivated
NG/KOH/83K2/2015/115,Nagaland,Kohima, ,Kohima-Khonoma-Pedi-Peren SH (at km 16.490),25.652,94.03,,,,Suspended
NAG/TUN/83J16/2016/0029,Nagaland,Tuensang, ,Tuensang Town,26.236111,94.809694,,,,Reactivated
NAG/MOK/83J/7/2016/0014,Nagaland,Mokokchung, ,Bewteen Chungtia-Longjongkong,26.389028,94.434889,,,,Active
NAG/WOKH/83J08/2015/0045,Nagaland,Wokha, ,"New Rephium Village, near water shed of the village",26.182611,94.264861,,,,Active
NAG/KOH/83K1/2016/162,Nagaland,Kohima, ,Gariphema,25.804972,94.241086,,,,Active
NG/PER/83G14/2015/17,Nagaland,Peren, ,Kohima-Khonoma-Pedi-Peren SH,25.576,93.783,,,,Suspended
NG/PHE/83K6/2015/335,Nagaland,Phek, ,Chakhabama-Chozuba-Zunheboto SH,25.681,94.285,,,,Suspended
NA/DIM/83G13/2020/19,Nagaland,Dimapur, ,NH29/Dimapur-Kohima Rd,25.8,93.83,,,,Suspended
NG/MON/83N2/2017/28,Nagaland,Mon, ,Near Mon village,26.732306,95.055722,,,,Active
NL/KOH/83K02/2014/14,Nagaland,Kohima, ,NH-29,25.68044,94.07336,,,,Reactivated
NAG/KOH/83K1/2016/103,Nagaland,Kohima, ,Ghotovi,25.950944,94.019611,,,,Active
NG/PHE/83K14/2017/73,Nagaland,Phek, ,1km East of Phor village,25.733444,94.780361,,,,Active
NAG/KOH/83K1/2016/077,Nagaland,Kohima, ,Botsa,25.827028,94.078139,,,,Active
NAG/ZUN/83K5/2016/023,Nagaland,Zunheboto, ,Mukhalimi,25.877111,94.34325,,,,Reactivated
NG/MON/83N2/2017/19,Nagaland,Mon, ,Near Yuting,26.706028,95.078361,,,,Active
NG/KOH/83K2/2015/180,Nagaland,Kohima, ,Mezoma Village,25.677,94.0202,,,,Suspended
NAG/MOKH/83J08/2015/ 0099,Nagaland,Mokokchung, ,"Longkang village, Rubber plantation area.",26.382806,94.66425,,,,Reactivated
NAG/ZUN/83J12/2017/0073,Nagaland,Zunheboto, ,1km E of Jekuto,26.179226,94.557166,,,,Reactivated
NG/MON/83N2/2017/57,Nagaland,Mon, ,Aboi Chinkhao Road,26.588806,95.017667,,,,Reactivated
NAG/ZUN/83J12/2016/0020,Nagaland,Zunheboto, ,Lokhomi Village,26.07675,94.558611,,,,Reactivated
NAG/MOK/83J/7/2016/0008,Nagaland,Mokokchung, ,Chungtia,26.379167,94.44625,,,,Active
NAG/ZUN/83J12/2016/0008,Nagaland,Zunheboto, ,Natha Old,26.020603,94.50632,,,,Reactivated
NG/DMP/83G09/2017/12,Nagaland,Dimapur,Sakhabi,SE of Sakhabi village,25.7517,93.73449,,,,Active
NAG/PER/83G11/2017/0134,Nagaland,Peren, ,Intuma road,25.29725,93.630083,,,,Active
NAG/WOK/83J/4/2016/0077,Nagaland,Wokha, ,Chudi village,26.130417,94.138889,,,,Abandoned
NAG/MOK/83J12/2017/0078,Nagaland,Mokokchung, ,3 km N of Longsa Village,26.227896,94.55032,,,,Reactivated
NAG/KOH/83K1/2016/082,Nagaland,Kohima, ,Botsa,25.850667,94.154667,,,,Reactivated
NG/PER/83G14/2015/9,Nagaland,Peren, ,Kohima-Khonoma-Pedi-Peren SH,25.575,93.777,,,,Suspended
NG/DIM/83G14/2015/22,Nagaland,Dimapur, , ,25.743,93.798,,,,Suspended
NG/KOH/83K2/2015/136,Nagaland,Kohima, , ,25.682,94.094,,,,Active
NG/PHE/83K14/2017/59,Nagaland,Phek, ,Washello to Zhipu,25.596111,94.785444,,,,Active
NG/KOH/83K2/2015/176,Nagaland,Kohima, ,Approx. 470m ESE of Viswema,25.56,94.153,,,,Suspended
NG/PHE/83K6/2015/322,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.594,94.314,,,,Active
NAG/KOH/83K5/2016/146,Nagaland,Kohima, ,Nearly 2 km S of Satakha village,25.905953,94.427414,,,,Active
NAG/ZUN/83K5/2016/039,Nagaland,Zunheboto, ,Dzulhami,25.835778,94.429778,,,,Reactivated
NAG/KIP/83K13/2016/041,Nagaland,Kiphire, ,Near Zoanger village,25.848194,94.916169,,,,Active
NG/TUE/83J15/2017/50,Nagaland,Tuensang, ,2.7 km S of Ukha,26.4175,94.960278,,,,Reactivated
NG/PHE/83K14/2017/77,Nagaland,Phek, ,Phor village to Kuzato,25.700944,94.775361,,,,Active
NG/PHE/83K14/2017/33,Nagaland,Phek, ,Shillio to Avakhung,25.626833,94.847053,,,,Suspended
NG/TUE/83J15/2017/19,Nagaland,Tuensang, ,4km NE of Longong Village.,26.317778,94.849722,,,,Reactivated
NG/PHE/83K14/2017/4,Nagaland,Phek, ,Waziho to Mokie,25.646389,94.766389,,,,Active
NG/MOK/83J10/2017/4,Nagaland,Mokukchung, ,Tamlu village,26.674139,94.74625,,,,Active
NAG/TUN/83J16/2016/0033,Nagaland,Tuensang, ,3 km South of Tuensang Town,26.200056,94.81905,,,,Reactivated
NG/MON/83J15/2017/10,Nagaland,Mon, ,5 km south of Tobu Village,26.337778,94.929167,,,,Active
NG/NOK/83N04/2017/38,Nagaland,Noklak, ,Choklangan,26.117583,95.049806,,,,Active
NG/PHE/83K6/2015/324,Nagaland,Phek, ,Phek-Lanye road.,25.646,94.479,,,,Active
NAG/KIP/83K13/2016/033,Nagaland,Kiphire, ,South of Phelungre village,25.915925,94.824992,,,,Active
NAG/ZUNH/83J08/2015/ 0085,Nagaland,Zunheboto, ,Alaphumi Village,26.196306,94.485694,,,,Reactivated
NAG/PER/83G11/2017/0145,Nagaland,Peren, ,Mpai village,25.471556,93.726778,,,,Active
NG/PHE/83K6/2015/333,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.625,94.345,,,,Suspended
NAG/KMA/83K2/2017/02,Nagaland,Kohima,Peraciezie colony slide,"Peraciezie colony, Near High School Junction, Kohima city",25.688667,94.097333,,,,Reactivated
NG/PHE/83K6/2015/316,Nagaland,Phek, ,Pfiitsero-Sakraba-Phek road,25.598,94.31,,,,Suspended
NAG/WOKH/83J08/2015/0015,Nagaland,Wokha, ,"Longsa Village, 6 km South of Wokha Town.",26.05925,94.244472,,,,Suspended
NG/KOH/83K2/2015/35,Nagaland,Kohima, , ,25.677,94.081,,,,Active
NG/PHE/83K6/2015/255,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH-150?),25.614,94.496,,,,Active
NG/KOH/83K2/2015/183,Nagaland,Kohima, ,On Kohima-Chakhabama-Pfiitsero-Meluri road (NH150?),25.682,94.12,,,,Active
NG/KOH/83K2/2015/84,Nagaland,Kohima, ,Secretariat-BSF Camp road,25.685,94.12,,,,Suspended
NG/MON/83N2/2017/39,Nagaland,Mon, ,Near Chen,26.57625,95.095842,,,,Active
NAG/ZUN/83J12/2016/0062,Nagaland,Zunheboto, ,5.2 km N of Satami,26.122864,94.638388,,,,Reactivated
NG/MON/83N01/2017/60,Nagaland,Mon, ,PhuktongTuimei rd,26.841222,95.079556,,,,Reactivated
NAG/KIP/83K13/2016/026,Nagaland,Kiphire, ,At Zungki brigde,25.820367,94.820367,,,,Active
NG/MON/83N2/2017/30,Nagaland,Mon, ,Near Longwa,26.666778,95.200833,,,,Active
NAG/WOKH/83J08/2015/0054,Nagaland,Wokha, ,3 km south of Nungyimg Village,26.127222,94.306444,,,,Active
NL/KOH/83K02/2014/40,Nagaland,Kohima, ,Army cantonment,25.66264,94.11353,,,,Suspended
NG/MOK/83J10/2017/13,Nagaland,Mokukchung, ,TuliAmguri rd,26.697833,94.635056,,,,Active
NG/PHE/83K2/2015/83,Nagaland,Phek, ,Eastern downslope of Kezo Town on Kohima-Pfiitsero-Meluri road (NH-150?),25.642,94.201,,,,Suspended
NAG/WOKH/83J08/2015/0023,Nagaland,Wokha, ,"NH 61, Moromi Village",26.124083,94.294694,,,,Active
NG/PHE/83K14/2017/44,Nagaland,Phek, , ,25.680917,94.792014,,,,Active
NAG/WOK/83J/4/2016/0052,Nagaland,Wokha, ,Sanis to Bhagti Road,26.236111,94.212639,,,,Active
NG/PHE/83K6/2015/307,Nagaland,Phek, ,Pfiitsero-Tadubi road,25.552,94.289,,,,Active
NG/PHE/83K2/2015/130,Nagaland,Phek, ,Kohima-Pfiitsero-Meluri road (NH-150?),25.622,94.212,,,,Suspended
NAG/ZUN/83K09/2016/094,Nagaland,Kiphire, ,East of Honito village,25.827011,94.733178,,,,Suspended
NG/KOH/83K2/2015/48,Nagaland,Kohima, ,T-Khel Model village road,25.679,94.096,,,,Suspended
NL/KOH/83K02/2014/04,Nagaland,Kohima,Meriema,National Highway (NH)- 61,25.71611,94.08883,,,,Active
NAG/TUN/83J16/2016/0042,Nagaland,Tuensang, ,8 km E of New Chengmai Village,26.235678,94.942004,,,,Reactivated
NAG/ZUN/83K09/2016/119,Nagaland,Kiphire, ,NW of Satoi village,25.851617,94.528211,,,,Active
NG/MON/83J14/2017/20,Nagaland,Mon, ,2 km S of Mohung Village,26.545,94.941389,,,,Reactivated
NA/MOK/83J07/2020/4,Nagaland,Mokokchung, ,NH702D,26.43,94.38,,,,Active
NG/PHE/83K10/2017/26,Nagaland,Phek, ,LanezhoKizare road,25.651,94.514833,,,,Active
NG/PHE/83K6/2015/261,Nagaland,Phek, ,Chizami-Thetsumi-Razeba road,25.552,94.36,,,,Suspended
NG/PHE/83K6/2015/321,Nagaland,Phek, ,Chakhabama-Chozuba-Zunheboto SH,25.745,94.338,,,,Suspended
NAG/KIP/83K13/2016/004,Nagaland,Kiphire, ,East of Sampurre,25.838681,94.788925,,,,Reactivated
NG/PER/83G14/2015/15,Nagaland,Peren, ,ESE of Benreu,25.569,93.872,,,,Suspended
NG/KOH/83K2/2015/75,Nagaland,Kohima, ,NH-29,25.735,94.02,,,,Active
NG/KOH/83K2/2015/226,Nagaland,Kohima, ,"Keziekie colony, Kohima Town",25.678,94.109,,,,Suspended
NAG/KOH/83K1/2016/064,Nagaland,Kohima, ,Phekerkrie,25.843222,94.053139,,,,Active
NAG/WOK/83J/4/2016/0067,Nagaland,Wokha, ,Yekhum to Wokha,26.153306,94.240611,,,,Active
NG/KOH/83K2/2015/193,Nagaland,Kohima, , ,25.566,94.162,,,,Suspended
NAG/KOH/83K1/2016/116,Nagaland,Kohima, ,Phughoboto,25.889056,94.278361,,,,Active
NG/PHE/83K6/2015/334,Nagaland,Phek, ,Chakhabama-Chozuba-Zunheboto SH,25.744,94.337,,,,Suspended
NAG/ZUNH/83J08/2015/ 0075,Nagaland,Zunheboto, ,Zaphumi Village,26.232556,94.472889,,,,Active
NL/MON/83J15/2014/11,Nagaland,Mon,Chaklangsho-2,State Highway (Tobu to Mon road),26.40908,94.96308,,,,Active
NG/PHE/83K6/2015/265,Nagaland,Phek, ,Phek Bawe-Phek Town road,25.668,94.464,,,,Suspended
NAG/MOKH/83J08/2015/ 0108,Nagaland,Mokokchung, ,Way to Chare,26.301639,94.588361,,,,Active
NAG/KIP/83K13/2016/055,Nagaland,Kiphire, ,500m before Luthur village,25.901125,94.82785,,,,Suspended
NG/MON/83N01/2017/14,Nagaland,Mon, ,Shangnyu village,26.767972,95.087028,,,,Active
NAG/KIP/83K13/2016/114,Nagaland,Kiphire, ,At Kiphire Town (Mission Compound),25.887303,94.788144,,,,Reactivated
NG/MON/83N01/2017/22,Nagaland,Mon, ,PhuktongTuimei rd,26.7855,95.071861,,,,Active
NG/PHE/83K14/2017/24,Nagaland,Phek, ,Shillio to Avakhung,25.581944,94.858139,,,,Suspended
NAG/KOH/83K1/2016/002,Nagaland,Kohima, ,Nerhema,25.773306,94.084861,,,,Active
NAG/PER/83G11/2017/0142,Nagaland,Peren, ,Mpai village,25.472781,93.727319,,,,Suspended
NG/MOK/83J10/2017/12,Nagaland,Mokukchung, ,TuliAmguri rd,26.695194,94.636194,,,,Active
NAG/WOKH/83J08/2015/0049,Nagaland,Wokha, ,New Changsu Village playgroung,26.191611,94.284361,,,,Reactivated
NL/MON/83J15/2014/08,Nagaland,Mon,Shamnyu slide,State Highway (Tobu to Mon road),26.39094,94.94406,,,,Active
NAG/PHEK/83K06/2009/F-6,Nagaland,Phek,"Mesolumi, Chizami Bridge slide", ,25.58194,94.35,,,, 
NG/PHE/83K10/2017/21,Nagaland,Phek, ,Matikhru road,25.610083,94.591889,,,,Active
NG/LON/83J15/2017/33,Nagaland,Longleng, ,3 km S of Yungphong Village.,26.434722,94.863056,,,,Reactivated
NAG/KIP/83K13/2016/085,Nagaland,Kiphire, ,At Pokphur village,25.878525,94.947372,,,,Active
NAG/ZUN/83J12/2016/0013,Nagaland,Zunheboto, ,Nagutomi (New),26.135361,94.502167,,,,Reactivated
NAG/KOH/83K02/2008/F-4(B),Nagaland,Kohima,Daklane (Sector-II) slide, ,25.67222,94.11083,,,, 
NAG/ZUN/83J12/2016/0066,Nagaland,Zunheboto, ,4.5 km S of Yehimi Village,26.1434,94.633527,,,,Reactivated
NAG/ZUN/83J12/2016/0059,Nagaland,Zunheboto, ,3 km N of Satami,26.111529,94.634066,,,,Reactivated
NAG/KOH/83K1/2016/091,Nagaland,Kohima, ,Longwesunyu,25.942111,94.04625,,,,Active
NG/MON/83N01/2017/52,Nagaland,Mon, ,PhuktongTuimei rd,26.834194,95.081639,,,,Suspended
NG/PER/83G14/2015/6,Nagaland,Peren, ,Kohima-Khonoma-Pedi-Peren SH,25.578,93.805,,,,Suspended
NG/PHE/83K6/2015/325,Nagaland,Phek, ,Phek-Chazouba road,25.696,94.426,,,,Suspended
NG/KOH/83K2/2015/129,Nagaland,Kohima, ,Downslope of High School-Secretarait road,25.694,94.103,,,,Suspended
NAG/ZUN/83K09/2016/099,Nagaland,Kiphire, ,At New Yangzitong village,25.939139,94.649311,,,,Active
NG/MON/83N01/2017/48,Nagaland,Mon, ,PhuktongTuimei rd,26.831778,95.078028,,,,Suspended
NAG/KIP/83K13/2016/067,Nagaland,Kiphire, ,100m away from New Vonti village,25.787211,94.834275,,,,Active
NAG/WOKH/83J08/2015/0028,Nagaland,Wokha, ,"NH 61, 7km North of Coco Bridge",26.1125,94.347556,,,,Active
NG/PHE/83K2/2015/188,Nagaland,Phek, ,Pfiitsero-Tadubi approach road,25.536,94.236,,,,Suspended
NG/PHE/83K2/2015/191,Nagaland,Phek, ,Downslope of Kohima-Pfiitsero-Meluri road (NH-150?),25.628,94.211,,,,Suspended
NG/PHE/83K14/2017/50,Nagaland,Phek, ,New Thewati,25.559211,94.769978,,,,Active
NAG/ZUN/83J12/2017/0072,Nagaland,Zunheboto, ,2 km SE of Kholeboto,26.161955,94.594693,,,,Reactivated
