Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
SKM/ES/78A12/2015/162,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.156806,88.5225,,,,Suspended
SKM/SS/78A08/2015/300,Sikkim,South Sikkim, ,Namchi-Jorthang Road,27.175778,88.402417,,,,Active
SKM/SS/78A08/2015/297,Sikkim,South Sikkim, ,Namchi-Jorthang Road,27.172444,88.386972,,,,Active
SKM/ES/78A12/2015/108,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.195083,88.631992,,,,Dormant
SKM/NS/78A10/2017/195,Sikkim,North Sikkim, ,NH,27.545861,88.585194,,,,Active
SKM/SS/78A08/2015/225,Sikkim,South Sikkim, ,Namchi-Palum Road,27.125528,88.384556,,,,Suspended
SKM/NS/78A03/2017/84,Sikkim,West Sikkim, ,SH,27.186611,88.206278,,,,Active
SKM/WS/78A08/2015/387,Sikkim,West Sikkim, ,Tinktitam village Road,27.239972,88.332778,,,,Dormant
SKM/ES/78A11/2015/156,Sikkim, East Sikkim, ,NH-31A,27.257972,88.548861,,,,Active
SKM/NS/78A04/2017/69,Sikkim,West Sikkim, ,SH,27.236889,88.235917,,,,Active
SKM/WS/78A08/2015/372,Sikkim,West Sikkim, ,Sangadorji-Bum Road,27.222917,88.281972,,,,Active
SKM/NS/78A04/2017/90,Sikkim,West Sikkim, ,SH,27.218278,88.232472,,,,Active
SKM/SS/78A07/2015/288,Sikkim,South Sikkim, ,Gangla village Road,27.276167,88.398722,,,,Active
SKM/NS/78A11/2015/93,Sikkim,North Sikkim, ,North Sikkim Highway,27.482583,88.52875,,,,Active
SKM/ES/78A2/2015/168,Sikkim, East Sikkim, ,Namchi-Namthang Road,27.158111,88.512472,,,,Active
SKM/NS/78A03/2017/76,Sikkim,West Sikkim, ,SH,27.258306,88.245306,,,,Active
SKM/WS/78A07/2015/356,Sikkim,West Sikkim, ,Dhupidara Road,27.383611,88.305806,,,,Active
SKM/SS/78A08/2015/204,Sikkim,South Sikkim, ,Kholaghari village Road,27.216639,88.392361,,,,Active
SKM/NS/78A03/2017/11,Sikkim,West Sikkim, ,SH,27.287361,88.102611,,,,Active
SKM/NS/78A04/2017/137,Sikkim,West Sikkim, ,SH,27.172083,88.090333,,,,Active
SKM/SS/78A08/2015/186,Sikkim,South Sikkim, ,Temi village Road,27.225083,88.373333,,,,Active
 ,Sikkim,Namchi,,,27.28847,88.30139,Debris,Slide,Date  of  occurrence:  10.07.2022.  Initiated  on  around  8:30
am and complete failure by10:00 am.,Active
SKM/ES/78A11/2015/18,Sikkim, East Sikkim, ,NH-31A,27.259694,88.550417,,,,Active
SKM/WS/78A08/2015/271,Sikkim,West Sikkim, ,Namchi-Assangthang Road,27.158139,88.344806,,,,Active
SKM/SS/78A08/2015/228,Sikkim,South Sikkim, ,Namchi-Palum Road,27.139944,88.368167,,,,Suspended
SKM/NS/78A04/2017/94,Sikkim,West Sikkim, ,SH,27.227528,88.219639,,,,Dormant
SKM/NS/78A15/2017/158,Sikkim, East Sikkim, ,SH,27.288667,88.816111,,,,Active
SKM/ES/78A12/2015/118,Sikkim, East Sikkim, ,Rorathang-Rongli Road,27.206653,88.679953,,,,Active
SKM/SS/78A08/2015/210,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.172333,88.381444,,,,Active
SKM/NS/78A10/2017/205,Sikkim,North Sikkim, ,NH,27.675778,88.733417,,,,Active
SKM/ES/78A11/2015/62,Sikkim, East Sikkim, ,North Sikkim Highway,27.383806,88.633083,,,,Dormant
SKM/SS/78A08/2015/396,Sikkim,South Sikkim, ,Sikkip-Wak-Namchi Road,27.164528,88.348472,,,,Active
SKM/NS/78A04/2017/44,Sikkim,West Sikkim, ,SH,27.246944,88.184833,,,,Active
SKM/NS/78A04/2017/104,Sikkim,West Sikkim, ,SH,27.121611,88.237,,,,Active
SKM/SS/78A08/2015/183,Sikkim,South Sikkim, ,Namchi-Namthang Road,27.165833,88.436667,,,,Active
SKM/NS/78A15/2017/144,Sikkim, East Sikkim,Changu,SH,27.376861,88.766167,,,,Active
SKM/NS/78A11/2015/75,Sikkim,North Sikkim, ,North Sikkim Highway,27.426361,88.583028,,,,Active
SKM/ES/78A11/2015/15,Sikkim, East Sikkim, ,-,27.257083,88.65975,,,,Active
SKM/ES/78A11/2015/160,Sikkim, East Sikkim, ,-,27.369333,88.714917,,,,Dormant
SKM/WS/78A07/2015/344,Sikkim,West Sikkim, ,Legship-Rishi Road,27.26175,88.2945,,,,Active
SKM/NS/78A15/2017/157,Sikkim, East Sikkim,Nathang Valley,SH,27.292583,88.820417,,,,Active
 ,Sikkim,East Sikkim,,,27.2533846,88.5489504,Debris,Flows,Date of Reactivation: 22.08.2021.,Reactivated
SKM/SS/78A08/2015/325,Sikkim,South Sikkim, ,Namchi-Kitam Road,27.137667,88.342694,,,,Active
