Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History_Date,Activity
MZ/CHA/84E03/2017/66,Mizoram,Champhai, ,Near Khawhai school,23.38075,93.13075,,,,Active
MIZ/AIZ/84A13/2016/4,Mizoram,Aizawl, ,near Vanzao,23.844109,92.928779,,,,Suspended
MZ/AIZ/84A14/2015/84,Mizoram,Aizawl, ,About 7.5 km SE of Seling on SH Seling-Champhai road,23.705117,92.877669,,,,Reactivated
MZ/CHA/84E01/2017/7,Mizoram,Champhai, ,HliappuiChangzawl section,23.750139,93.098167,,,,Suspended
MZ/AIZ/83D16/2016/30,Mizoram,Aizawl, ,East of North Hlimen,24.229303,92.819002,,,,Stabilized
MZ/LUN/84B13/2018/21,Mizoram,Lunglei, ,about 500m from Thaizawl,22.815697,92.802696,,,,Active
MZ/SER/84A11/2017/145,Mizoram,Aizawl, ,"About 900m South of Oil India Drilling site, North Lungsai, SH-Aizawl-Thenzawl-Lunglei Road",23.491497,92.705503,,,,Active
MZ/LUN/84B13/2018/40,Mizoram,Lunglei, ,E Rotlang- S. Mualthuam,22.83885,92.89209,,,,Active
MZ/AIZ/83D16/2016/107,Mizoram,Aizawl, ,N. Of New Vervek,24.192522,92.944635,,,,Active
MZ/AIZ/83D16/2016/73,Mizoram,Aizawl, ,North of Darlawn,24.028721,92.909301,,,,Active
MIZO/AIZ/84A10/2007/E-1,Mizoram,Aizawl,Zembawk slide, ,23.406389,92.75325,,,, 
MZ/LUN/84A08/2020/1,Mizoram,Lunglei,Sesawn village slide 2,Sesawn village near Presbyterean Church of India (PCI) on SH- Marpara - West Banghmun road,23.25,92.48,,,,Stabilized
MZ/SER/84F01/2018/7,Mizoram,Serchhip, ,1.5km North of Sailulak Village on PMGSY Sailulak-East Lungdar Road,23.14085,93.142487,,,,Stabilized
MZ/CHA/84E08/2017/30,Mizoram,Champhai, ,Saikhumphai road,23.140461,93.343504,,,,Active
MZ/LUN/84A12/2018/65,Mizoram,Lunglei, ,Near NW outskirts of Thenhlum Village (Tleu-Thenhlum Section),23.201084,92.580803,,,,Suspended
MZ/AIZ/84A10/2015/207,Mizoram,Aizawl, ,"Zonuam Veng, on Mizoram University - Aizawl Rd",23.735028,92.696028,,,,Stabilized
MZ/LUN/84B13/2018/12,Mizoram,Lunglei, ,1km from Bualte,22.801022,92.81369,,,,Active
MZ/MAM/84A10/2015/131,Mizoram,Mamit, ,"North of Rulpuihlim, SH-Reiek- Mamit-Aizawl",23.710278,92.558056,,,,Reactivated
MIZO/LUN/84B09/2005/E-12,Mizoram,Lunglei,Hawruang-6 slide, ,22.88392,92.74256,,,, 
MZ/LUN/84A16/2018/84,Mizoram,Lunglei, ,Lunglei-Aizawl road,23.022377,92.757759,,,,Suspended
MZ/LAW/84B14/2018/14,Mizoram,Lawngtlai, ,"Behind District Hospital, Lawngtlai
",22.537416,92.885002,,,,Active
MIZO/LUN/84B13/2005/E-17,Mizoram,Lunglei,Lunglei-5 slide, ,22.90442,92.72281,,,, 
MZ/AIZ/83D16/2016/33,Mizoram,Aizawl, ,N. Hlimen (on the way to pump house),24.237794,92.805727,,,,Active
MZ/CHA/84E06/2017/21,Mizoram,Champhai, ,7km NW of Vapar,23.647342,93.303877,,,,Active
MZ/AIZ/84E01/2017/59,Mizoram,Aizawl, ,SuangpuilawnE. Phaileng section,23.982639,93.011055,,,,Active
MZ/LUN/84A16/2018/57,Mizoram,Lunglei, ,Tarpho-Hnathial Section,23.006939,92.98938,,,,Suspended
MZ/LUN/84B13/2018/8,Mizoram,Lunglei, ,4km bualte/6km Thualte stone,22.789967,92.820396,,,,Active
MZ/SAI/84B15/2018/61,Mizoram,Saiha, ,"Zero Point to Maubawk Road
",22.455,92.959999,,,,Suspended
MIZ/MAM/84A09/2016/126,Mizoram,Mamit, , ,23.780864,92.577909,,,,Suspended
MZ/SER/84A11/2017/149,Mizoram,Aizawl, ,"1.2km Southeast of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road",23.467262,92.740634,,,,Active
MZ/LAW/84B15/2018/6,Mizoram,Lawngtlai, ,4 km north of Saikah,22.464916,92.916107,,,,Active
MZ/AIZ/84A14/2015/110,Mizoram,Aizawl, ,Veibai village along Keifang-Saichal road,23.702056,92.993222,,,,Active
MZ/MAM/84A10/2015/177,Mizoram,Mamit, ,"North of W Lungdar, PMGSY Darung - W Lungdar - Chungtlang - Rulpuihlim",23.664583,92.590111,,,,Active
MZ/SAI/84F03/2020/1,Mizoram,Saiha,Chheihlu Mawhro section slide 4,Chheihlu Mawhro section,22.27,93.09,,,,Suspended
MZ/AIZ/84A10/2015/186,Mizoram,Aizawl, ,"Luangmual, Mizoram Univ. - Aizawl via NH 44A",23.745639,92.694361,,,,Relict
MZ/LAW/84B14/2018/15,Mizoram,Lawngtlai, ,5 km North of Lawngtlai on NH 54,22.552301,92.883888,,,,Stabilized
MZ/AIZ/84A10/2015/225,Mizoram,Aizawl, ,"Ramhlun Sports Complex and Ramhlun Vengthar areas, Near Presbyterian Church",23.741806,92.72525,,,,Dormant
MZ/CHA/84E06/2017/20,Mizoram,Champhai, ,12 km N of Hnahlan,23.741851,93.377004,,,,Active
MZ/LUN/84B13/2018/120,Mizoram,Lunglei, ,about 8km N of Pukpui,22.979994,92.726112,,,,Active
MZ/AIZ/84A14/2015/91,Mizoram,Aizawl, ,"Keifang, SH- Keifang- Champhai road",23.667361,92.978,,,,Reactivated
MZ/CHA/84E08/2017/16,Mizoram,Champhai, ,FarkawnSamthang Rd,23.152298,93.28066,,,,Active
MZ/MAM/84A10/2015/147,Mizoram,Mamit, ,2.5 Km South of Lungphun; PMGSY-Kanghmun - W. Lungdar,23.589167,92.590111,,,,Active
MZ/CHA/84E06/2017/4,Mizoram,Champhai, ,15km N of Vapar,23.673104,93.349412,,,,Active
MZ/AIZ/84E01/2017/108,Mizoram,Aizawl, ,Near Phuaibuang,23.950195,93.125061,,,,Suspended
MZ/LUN/84A12/2018/3,Mizoram,Lunglei, ,N of North Mualthuam Village,23.13732,92.747276,,,,Suspended
MZ/CHA/84E02/2017/1,Mizoram,Champhai, ,2km N from kawlkulh towrds Dulte,23.635733,93.07666,,,,Active
MZ/CHA/84E03/2017/82,Mizoram,Champhai, ,Khawhai  Khawzawl road,23.42425,93.168778,,,,Active
MZ/CHA/84E08/2017/31,Mizoram,Champhai, ,Saikhumphai Rd,23.14046,93.343507,,,,Active
MZ/LUN/84A11/2017/138,Mizoram,Lunglei,Buarpui Slide,"Near the playground (Propose Site for Primary School), Buarpui",23.28113,92.651804,,,,Reactivated
MZ/SER/84F01/2018/3,Mizoram,Champhai, ,"Small Hydel Project area at Tlau va River, Dam site",23.072695,93.218956,,,,Active
MZ/KOL/83D12/2016/6,Mizoram,Kolasib, ,tuithaveng,24.24496,92.683014,,,,Active
MZ/AIZ/84A10/2015/204,Mizoram,Aizawl, ,"Mission Veng, Tlawng - Aizawl Rd",23.717111,92.713972,,,,Stabilized
MZ/AIZ/84E01/2017/56,Mizoram,Aizawl, ,"SuangpuilawnE. Phaileng section, near Rungdil",23.993778,93.004524,,,,Suspended
MZ/KOL/83D12/2016/20,Mizoram,Kolasib, ,towards kolasib,24.217097,92.632545,,,,Active
MZ/LUN/84B10/2020/50,Mizoram,Lunglei,Raillalung slide 3,Outside Ruallalung,22.65,92.65,,,,Suspended
MZ/LUN/84B13/2018/95,Mizoram,Lunglei, ,10 Km S of Leite,22.901287,92.882271,,,,Active
MZ/SER/84F01/2018/9,Mizoram,Serchhip, ,3.2Km Northwest of North Vanlaphai on SH North Vanlaphai-Serchhip Road,23.148056,93.055832,,,,Inactive
MIZ/AIZ/84A09/2016/89,Mizoram,Aizawl, ,Silchar road,23.940106,92.680592,,,,Suspended
MZ/LUN/84B09/2018/11,Mizoram,Lunglei, ,2.5km N of Luangmaul (Lunglei-Lungsen road),22.880322,92.747818,,,,Active
MZ/LUN/84A12/2018/53,Mizoram,Lunglei, ,West of Tleu Village along Tleu-Bunghmun road Section,23.208082,92.507889,,,,Suspended
MZ/CHA/84E06/2017/9,Mizoram,Champhai, ,9km NW of Vapar,23.648967,93.291988,,,,Active
MZ/LUN/84B13/2018/102,Mizoram,Lunglei, ,Hnathial- Tuipui D,22.91165,92.929871,,,,Reactivated
MZ/CHA/84E08/2017/39,Mizoram,Champhai, ,FarkawnSamthang Rd,23.131158,93.293979,,,,Active
MZ/CHA/84E07/2017/99,Mizoram,Champhai, ,"Mualkawi 7km mile stone, Kelkang 2km",23.393889,93.309244,,,,Active
MZ/LUN/84B09/2018/9,Mizoram,Lunglei, ,About 500m from Haurang Village,22.874741,92.730354,,,,Active
MZ/LUN/84B09/2018/12,Mizoram,Lunglei, ,Tuichawng-Siphirtlang road,22.883036,92.557152,,,,Active
MZ/LUN/84B13/2018/14,Mizoram,Lunglei, ,New Dawn,22.803709,92.815636,,,,Active
MIZ/AIZ/84A09/2016/84,Mizoram,Aizawl, ,Sairang road (near bridge),23.816611,92.662306,,,,Suspended
MZ/AIZ/84E01/2017/86,Mizoram,Aizawl, ,S of Suangpuilawn,23.950417,93.037109,,,,Reactivated
MZ/CHA/84E06/2017/8,Mizoram,Champhai, ,6km N of Vapar,23.640448,93.343559,,,,Active
MZ/AIZ/84A10/2014/04,Mizoram,Aizawl,CP Road,"Tlangnuan, CP Road",23.6995,92.71617,,,,Suspended
MZ/CHA/84E02/2017/0017,Mizoram,Champhai, ,Nw of Khwazawl,23.537082,93.161682,,,,Active
MZ/SAI/84F03/2020/30,Mizoram,Saiha,Chheihlu Mawhro section slide 3,Chheihlu Mawhro section,22.29,93.09,,,,Suspended
MZ/AIZ/84A11/2016/92,Mizoram,Aizawl, ,"About 3 km Northwest of Samlukhai,  SH-Sialsuk-Samlukhai-Damdia Road",23.425424,92.716106,,,,Active
MIZ/AIZ/84A09/2016/55,Mizoram,Aizawl, ,"Lungdai village, Silchar road",23.889306,92.736528,,,,Suspended
MZ/CHA/84E07/2017/84,Mizoram,Champhai, ,0.8km north of Khuangleng,23.310167,93.311889,,,,Reactivated
MZ/CHA/84E03/2017/17,Mizoram,Champhai, ,Khawhai  Khawzawl road,23.430917,93.171889,,,,Active
MIZ/AIZ/84A13/2016/21,Mizoram,Aizawl, ,2km Khawruhlian milestone towards Sesawng on NH 150,23.883944,92.880528,,,,Active
MZ/CHA/84E06/2017/33,Mizoram,Champhai, ,2km N of Zote,23.5087,93.360825,,,,Active
MZ/CHA/84E05/2017/19,Mizoram,Champhai, ,MimbungHrianghmun section,23.981083,93.287392,,,,Inactive
MZ/SER/84A11/2017/148,Mizoram,Aizawl, ,"1.5km Southwest of Samsuih, SH-Aizawl-Thenzawl-Lunglei Road",23.464206,92.737583,,,,Suspended
MZ/CHA/84E07/2017/106,Mizoram,Champhai, ,MelbukMulkawi Rd,23.396738,93.368237,,,,Active
MZ/SER/84A15/2016/50,Mizoram,Serchhip, ,"About 1.8km South of Chhingchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.454817,92.858696,,,,Active
MZ/LAW/84B15/2018/28,Mizoram,Lawngtlai, ,Multi- Modal Road,22.385,92.857002,,,,Stabilized
MZ/AIZ/84E01/2017/69,Mizoram,Aizawl, ,ZawnginPhullen section,23.894444,93.019279,,,,Active
MIZ/AIZ/84A09/2016/61,Mizoram,Aizawl, ,Aizawl-Sairang road,23.754475,92.722754,,,,Suspended
MZ/MAM/84A10/2015/168,Mizoram,Mamit, ,"Western slope of Reiek Tlang (1485m), SH Reiek - Chungtlang - Rulpuihlim",23.684222,92.599917,,,,Active
MZ/MAM/83D08/2020/17,Mizoram,Mamit,Kolalian-Hriphaw-Zamuang slide 1,Kolalian-Hriphaw-Zamuang road section,24.15,92.41,,,,Active
MZ/AIZ/84A14/2015/60,Mizoram,Aizawl, ,"Tlungvel, On Turini lui near cultivation area",23.566631,92.876781,,,,Active
MZ/AIZ/83D16/2016/49,Mizoram,Aizawl, ,N of Bukpui,24.091359,92.796008,,,,Active
MZ/SER/84A15/2016/67,Mizoram,Serchhip, ,"Northwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.447697,92.861729,,,,Reactivated
MZ/SER/84A16/2018/47,Mizoram,Serchhip, ,Tuichang river-Khawlailawng Section,23.21685,92.955475,,,,Suspended
MZ/LAW/84B11/2020/49,Mizoram,Lawngtlai,Charluitlang road slide,Charluitlang road,22.36,92.61,,,,Suspended
MZ/CHA/84E06/2017/26,Mizoram,Champhai, ,3km Jhum road W of N. Khwbung,23.555929,93.295668,,,,Active
MZ/MAM/84A05/2020/6,Mizoram,Mamit,South  of Mamit slide,South  of Mamit,23.87,92.5,,,,Suspended
MIZO/LUN/84B09/2005/E-5,Mizoram,Lunglei,Pachang slide, ,22.851028,92.694972,,,, 
MZ/LAW/84B15/2018/26,Mizoram,Lawngtlai, ,Multi- Modal Road,22.440001,92.879997,,,,Stabilized
MZ/CHA/84E07/2017/23,Mizoram,Champhai, ,Champhai Zokhawthar road,23.459039,93.324774,,,,Active
MZ/KOL/83D12/2016/7,Mizoram,Kolasib, ,tuithaveng check post,24.245649,92.681551,,,,Active
MZ/LUN/84B09/2018/18,Mizoram,Lunglei, ,Tuichawng-Siphirtlang road,22.904324,92.546265,,,,Active
MZ/SAI/84F03/2020/32,Mizoram,Saiha,Lana slide 2,6km away from lana,22.4,93.13,,,,Suspended
MZ/MAM/84A05/2020/3,Mizoram,Mamit,Mamit-Tuidam road section slide,Mamit-Tuidam road section,23.9,92.39,,,,Active
MZ/LUN/84F01/2018/1,Mizoram,Lunglei, ,2.5km North of South Vanlaphai on PMGSY South Vanlaphai-Muallanpui Road,22.802805,93.004639,,,,Active
MZ/KOL/83D12/2020/2,Mizoram,Mamit,South of Suarhliap slide,Mamit Bairabi road section (south of Suarhliap village),24.13,92.52,,,,Reactivated
MZ/AIZ/83H04/2017/10,Mizoram,Aizawl, ,TlangnuamDaido section,24.038279,93.140945,,,,Suspended
MZ/AIZ/83D16/2016/77,Mizoram,Aizawl, ,6km south of Sailutar,24.037336,92.922455,,,,Active
MZ/KOL/83D15/2020/17,Mizoram,Kolasib,N. Hlimen slide 2,N. Hlimen-Saipum road section,24.26,92.81,,,,Active
MZ/MAM/84A10/2015/154,Mizoram,Mamit, ,"South East of Peihte Bawk Khawrihnin; Agri-link Road Tlawng river,  Agri-link Road",23.618722,92.627389,,,,Active
MZ/LAW/84B15/2018/30,Mizoram,Lawngtlai, ,Multi- Modal Road,22.379,92.858002,,,,Stabilized
MZ/MAM/84A10/2015/121,Mizoram,Mamit, ,"South of Chungtlang, SH-Reiek- Mamit-Aizawl",23.68075,92.571917,,,,Dormant
MZ/AIZ/84A10/2015/117,Mizoram,Aizawl, ,Mizoram university-Aizawl road,23.733083,92.675611,,,,Active
MZ/CHA/84E07/2017/113,Mizoram,Champhai, ,MelbukMulkawi Rd,23.406236,93.356052,,,,Active
MZ/LAW/84B15/2018/22,Mizoram,Lawngtlai, ,Multi- Modal Road,22.445999,92.874001,,,,Suspended
MZ/CHA/84E06/2017/5,Mizoram,Champhai, ,500m W of Vapar,23.618316,93.342403,,,,Active
MZ/LAW/84B15/2018/35,Mizoram,Lawngtlai, ,Vathuampui Road,22.341,92.768997,,,,Suspended
MZ/CHA/84E02/2017/0013,Mizoram,Champhai, ,4.8km NW of Khawzawl,23.545796,93.136912,,,,Stabilized
MZ/AIZ/83H04/2017/9,Mizoram,Aizawl, ,"Near Tuivai R, east of Vanbawng",24.040972,93.078697,,,,Suspended
MZ/KLS/83D11/2020/21,Mizoram,Kolasib,Zukbual slide,NH-154,24.34,92.66,,,,Active
MZ/LUN/84B05/2020/28,Mizoram,Lunglei,North of Bindasora village slide 2,North of Bindasora village,22.89,92.46,,,,Active
MZ/CHA/84E02/2017/0074,Mizoram,Champhai, ,3.5km SE of Kawlkulh,23.60753,93.092644,,,,Active
MZ/CHA/84E05/2017/11,Mizoram,Champhai, ,NgopaTeikhang section,23.877806,93.267609,,,,Reactivated
MZ/MAM/84A10/2015/172,Mizoram,Mamit, ,"SW slope of Reiek Tlang, SH Reiek - Chungtlang - Rulpuihlim",23.674694,92.597361,,,,Dormant
MZ/LUN/84B13/2018/28,Mizoram,Lunglei, ,S. Vanlaphai-Darzo,22.827406,92.975822,,,,Active
MZ/CHA/84E07/2017/21,Mizoram,Champhai, ,20.5 Km east of Khawzawl,23.458538,93.260555,,,,Active
MZ/LUN/84A16/2018/69,Mizoram,Lunglei, ,Pangzawl-Thiltlang Section (NH 54),23.057276,92.90416,,,,Suspended
MZ/CHA/84E01/2017/49,Mizoram,Champhai, ,Near Ngopa village,23.870567,93.215149,,,,Suspended
MZ/AIZ/84E01/2017/60,Mizoram,Aizawl, ,Phullen,23.848,93.041885,,,,Suspended
MIZ/AIZ/84A13/2016/44,Mizoram,Aizawl, ,~5.5  km N of Sesawng on NH 150,23.784222,92.841972,,,,Active
MZ/CHA/84E07/2017/6,Mizoram,Champhai, ,IndoMyanmar road (north of Mualkawi),23.427713,93.33564,,,,Active
MZ/AIZ/83D16/2016/37,Mizoram,Aizawl, ,North Chaltlang,24.022079,92.771729,,,,Active
MZ/AIZ/83D16/2016/55,Mizoram,Aizawl, ,N of Bukpui,24.125996,92.805874,,,,Active
MZ/LUN/84F01/2018/3,Mizoram,Lunglei, ,"5 km East of Khawri, Hnathial-Khawri-Cherlun Road",22.983683,93.038437,,,,Active
MZ/CHA/84E06/2017/2,Mizoram,Champhai, ,7.5km NW of Vapar,23.647375,93.303415,,,,Active
MZ/KLS/83D11/2020/18,Mizoram,Kolasib,GosenVeng slide 3,NH-54,24.26,92.67,,,,Active
MZ/SER/84A15/2016/58,Mizoram,Serchhip, ,"About 500m from Chhingchhip, PMGSY Chhingchhip-Hualto Road",23.47803,92.861256,,,,Active
MZ/LUN/84A12/2018/68,Mizoram,Lunglei, ,Thenhlum-South Dampui Section,23.205305,92.585861,,,,Suspended
MZ/AIZ/83D16/2016/67,Mizoram,Aizawl, ,South of Bukpui village,24.043187,92.77542,,,,Active
MZ/LUN/84A16/2018/88,Mizoram,Lunglei, ,Lunglei-Aizawl road,23.031231,92.773987,,,,Reactivated
MZ/LAW/84B10/2020/11,Mizoram,Lawngtlai,Mualbu L to Chawngtelui road slide 1,Mualbu L to Chawngtelui road,22.54,92.69,,,,Suspended
MZ/SER/84A15/2016/49,Mizoram,Serchhip, ,"About 2km South of Chhingchhip, Near View Point, NH-54 Aizawl-Serchhip-Lunglei Road",23.454081,92.857453,,,,Dormant
MZ/LAW/84B15/2018/17,Mizoram,Lawngtlai, ,Multi- Modal Road,22.43,92.870003,,,,Suspended
MZ/CHA/84E07/2017/22,Mizoram,Champhai, ,NE of Tuipui bridge (Aizawl Champhai road),23.458778,93.263222,,,,Active
MZ/AZL/83A10/2017/01,Mizoram,Aizawl,Khatla Sinking/Subsidence,"Khatla locality, along M. G. Road, Aizawl",23.722,92.721222,,,,Active
MZ/CHA/84E02/2017/0015,Mizoram,Champhai, ,12 km NW of Khawzawl,23.563275,93.120567,,,,Active
MZ/CHA/84E02/2017/0083,Mizoram,Champhai, ,2km N of Tawitakawn,23.677967,93.087973,,,,Active
MZ/LAW/84B11/2020/59,Mizoram,Lawngtlai,Ajasora slide 6,outside Ajasora village,22.5,92.68,,,,Suspended
MZ/AIZ/83D16/2016/44,Mizoram,Aizawl, ,N. Of North Chaltlang,24.040967,92.774357,,,,Active
MZ/SAI/84B15/2018/41,Mizoram,"Saiha
", ,Lawngtlai to Saiha road,22.472,92.969002,,,,Suspended
MZ/SER/84A15/2016/74,Mizoram,Serchhip, ,"Southeast of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.293769,92.871451,,,,Active
MZ/AIZ/84A10/2015/231,Mizoram,Aizawl, ,"Melthum, SH- Aizawl - Lunglei",23.693667,92.719056,,,,Stabilized
MZ/AIZ/83D16/2016/35,Mizoram,Aizawl, ,S. Of North Chaltlang,24.010279,92.767056,,,,Active
MZ/AIZ/83D16/2016/65,Mizoram,Aizawl, ,South of Bukpui village,24.050391,92.775525,,,,Active
MZ/LUN/84A12/2018/8,Mizoram,Lunglei, ,S. Lungdai-Serte Section (Southern outskirts),23.076319,92.69873,,,,Suspended
MIZ/AIZ/84A09/2016/59,Mizoram,Kolasib, , ,23.982,92.718028,,,,Suspended
MZ/SER/84A16/2018/16,Mizoram,Serchhip, ,Thenzawl-S. Zote Section (4 km NW of S. Zote PMGSY road),23.245819,92.798233,,,,Suspended
MZ/SAI/84F04/2020/2,Mizoram,Saiha,Khopai village slide,Khopai village,22.19,93.03,,,,Suspended
MZ/SER/84A15/2016/60,Mizoram,Serchhip, ,"Chhingchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.462805,92.856093,,,,Active
MZ/LAW/84B10/2020/5,Mizoram,Lawngtlai,Chawngte P slide 2,Outside Chawngte P,22.61,92.66,,,,Suspended
MZ/LUN/84A12/2018/24,Mizoram,Lunglei, ,Buarpui-Kawlhawk Section (PMGSY road),23.235651,92.673058,,,,Suspended
MZ/SER/84E03/2017/4,Mizoram,Serchhip,Vanchengpui slide,Rullam village,23.457028,93.006722,,,,Active
MIZ/AIZ/84A09/2016/93,Mizoram,Mamit, ,~1.5 km towards Lengte,23.784278,92.597111,,,,Suspended
MZ/CHA/83H08/2017/2,Mizoram,Champhai, ,MimbungTuisa river section,24.003889,93.323502,,,,Inactive
MZ/CHA/84E07/2017/43,Mizoram,Champhai, ,Champhai  Tuipui road,23.470917,93.296417,,,,Active
MZ/CHA/84E03/2017/81,Mizoram,Champhai, ,19.5 km towards Khawzawl,23.423972,93.165944,,,,Active
MZ/LUN/84B05/2020/41,Mizoram,Lunglei,Tlabung -Tiperghat road section slide 4,SH- Tlabung -Tiperghat road,22.89,92.49,,,,Active
MZ/SAI/84F03/2020/34,Mizoram,Saiha,North of  Tlangpuikawn slide,1km north of  Tlangpuikawn,22.5,93.02,,,,Suspended
MZ/AZL/84A10/2016/02,Mizoram,Aizawl,Tlungvel Presbyterian church slide,Tlungvel village (near the Presbyterian church),23.613722,92.851889,,,,Active
MZ/CHA/84E01/2017/37,Mizoram,Champhai, ,6 km SE of Pawlrang,23.799166,93.132919,,,,Reactivated
MZ/CHA/84E07/2017/81,Mizoram,Champhai, ,2.3 km Dilkawn,23.369857,93.296657,,,,Active
MZ/AIZ/84E01/2017/53,Mizoram,Aizawl, ,ThanglailungSaitual section,23.785444,93.024612,,,,Suspended
MZ/LAW/84B10/2020/43,Mizoram,Lawngtlai,India Bangladesh Fencing road slide 7,India Bangladesh Fencing road,22.61,92.54,,,,Suspended
MZ/AIZ/83D16/2016/48,Mizoram,Aizawl, ,N of Bukpui,24.09123,92.795928,,,,Active
MZ/AIZ/84A10/2015/192,Mizoram,Aizawl, ,"2.5 km West of Samtlang, N.Lungleng - Aizawl Rd",23.657278,92.704583,,,,Active
MZ/SER/84A15/2016/68,Mizoram,Serchhip, ,"Northwest of Sainik School,Chhingchhip, PMGSY Chhingchhip-Hmuntha Road",23.447093,92.863082,,,,Active
MZ/LAW/84B16/2020/12,Mizoram,Saiha,East of Lombasu slide,East of Lombasu village,22.1,92.85,,,,Suspended
MZ/LAW/84B12/2020/30,Mizoram,Lawngtlai,Simeinisora slide,Simeinisora,22.05,92.66,,,,Suspended
MZ/LUN/84A12/2018/40,Mizoram,Lunglei, ,Sertlangpui-Kawlhawk section (PMGSY road),23.145231,92.687721,,,,Suspended
MZ/CHA/84E02/2017/0003,Mizoram,Champhai, ,4km S. f Puilo on the PMGSY road,23.548132,93.077509,,,,Active
MZ/LUN/84B09/2018/1,Mizoram,Lunglei, ,Rangte- S. Lungrang,22.786274,92.620659,,,,Active
 ,Mizoram,Aizawl,,,23.74150833,92.70785833,Rock,Slide,Cracks at the crown was reported on 04.06.2023,Active
MZ/CHA/84E02/2017/0064,Mizoram,Champhai, ,Towards Pamchung (1km from Rabung),23.687031,93.203106,,,,Active
MZ/AIZ/84A10/2015/199,Mizoram,Aizawl, ,"Southwest of Lawipu, 500m from Power House, Lawipu - Tlawng Rd",23.721167,92.675056,,,,Stabilized
MZ/KOL/83D12/2016/17,Mizoram,Kolasib, ,towards hartoki,24.187212,92.633859,,,,Active
MZ/SER/84A15/2016/27,Mizoram,Serchhip, ,"Old Serchhip, NH-54 Aizawl-Serchhip-Lunglei Road",23.293142,92.857091,,,,Active
MZ/MAM/84A10/2015/159,Mizoram,Mamit, ,"SSE of Lungphun, Agri-link Road Tlawng river",23.584417,92.622917,,,,Active
MZ/AIZ/84E01/2017/89,Mizoram,Aizawl, ,4.5 km from Thanglailung along PhullenSaitual section,23.835361,93.052414,,,,Active
MZ/CHA/84E05/2017/12,Mizoram,Champhai, ,12 km milestone to Teikhang from Ngopa,23.901638,93.278641,,,,Suspended
MZ/LUN/84A16/2018/63,Mizoram,Lunglei, ,Bualpui V-Lungmawi Section,23.129629,92.809196,,,,Suspended
MZ/AIZ/84A14/2015/67,Mizoram,Aizawl, ,"Tuirial, 200m upstream from turial bridge",23.713131,92.798942,,,,Reactivated
MZ/LUN/84B13/2018/87,Mizoram,Lunglei, ,500m N of New Dawn,22.89682,92.832611,,,,Active
MZ/CHA/84E05/2017/27,Mizoram,Champhai, ,KhuangphahVaikhawtlang section,23.793417,93.387474,,,,Reactivated
MZ/SER/84A16/2018/48,Mizoram,Serchhip, ,Piler Road Section,23.221762,92.975006,,,,Inactive
MZ/CHA/84E03/2017/21,Mizoram,Champhai, ,Chawngtalai  Tualte road,23.447639,93.223611,,,,Active
MZ/CHA/84E02/2017/0087,Mizoram,Champhai, ,3km towards Chimluang project from junction,23.638822,93.066182,,,,Active
MZ/AIZ/84A10/2015/185,Mizoram,Aizawl, ,"Northeast of  Luangmual, Mizoram Univ. - Aizawl via NH 44A",23.744028,92.698861,,,,Stabilized
MZ/SER/84E03/2017/6,Mizoram,Serchhip, ,Rullam Road,23.46025,93.01125,,,,Active
MZ/LUN/84A16/2018/19,Mizoram,Lunglei, ,Northern outskirts of S. Zote Village,23.225542,92.798363,,,,Active
MZ/CHA/84E03/2017/41,Mizoram,Champhai, ,ChamphaiKhawzawl Rd,23.474528,93.241611,,,,Active
MZ/LUN/84A12/2018/33,Mizoram,Lunglei, ,Serte Village,23.083611,92.70108,,,,Suspended
MZ/CHA/84E02/2017/18,Mizoram,Champhai, ,2km E from NgaizawlKhawzawl road junction,23.55097,93.215688,,,,Active
MZ/LAW/84B14/2018/36,Mizoram,Lawngtlai, ,Multi- Modal Road,22.527,92.891998,,,,Reactivated
MZ/CHA/84E07/2017/25,Mizoram,Champhai,Champhai slide,Champhai  Zokhawthar Bypass road,23.461111,93.320472,,,,Active
MZ/LUN/84B09/2018/5,Mizoram,Lunglei, ,Haurang-Pachang road,22.857729,92.704483,,,,Active
MIZ/AIZ/84A13/2016/3,Mizoram,Aizawl, ,"~2 km from Vanzao, 2m from previous slide",23.847246,92.927341,,,,Suspended
MZ/MAM/84A10/2015/127,Mizoram,Mamit, ,"North of Rulpuihlim, SH-Reiek- Mamit-Aizawl",23.737167,92.557167,,,,Active
MZ/CHA/84E06/2017/22,Mizoram,Champhai, ,14km N of Hnahlan,23.746832,93.377656,,,,Active
MIZ/AIZ/84A09/2016/110,Mizoram,Kolasib, ,Aizaw-Silchar road (~100m from prev loc),23.972222,92.68325,,,,Suspended
MZ/LUN/84A16/2018/72,Mizoram,Lunglei, ,Pangzawl-Thiltlang Section (NH 54),23.040543,92.909523,,,,Suspended
MZ/LUN/84B10/2020/67,Mizoram,Lunglei,Ruallalung to S Lungrang road slide 4,Ruallalung to S Lungrang road,22.71,92.66,,,,Active
