latitude,longitude,district,label,elevation,slope,curvature,distance_to_drainage,land_cover_class,landcover_bare_sparse_vegetation,landcover_built_up,landcover_cropland,landcover_grassland,landcover_tree_cover,landcover_water
25.436861,93.404583,Dima Hasao,1,381.7997131347656,17.2891902923584,0.8235907554626465,28.699438705188403,tree_cover,0,0,0,0,1,0
25.423438,92.985022,Dima Hasao,1,258.2404479980469,21.935089111328125,-0.5116633772850037,284.10994814560945,tree_cover,0,0,0,0,1,0
25.84782,93.70174,Karbi Anglong,1,144.5,16.526256561279297,-3.368346929550171,0.0,tree_cover,0,0,0,0,1,0
25.96667,92.356917,West Karbi Anglong,1,662.473876953125,11.749189376831055,0.44420042634010315,772.2229174032814,tree_cover,0,0,0,0,1,0
26.195306,91.765639,Kamrup,1,85.43685150146484,12.607003211975098,1.5334099531173706,446.4584899431005,built_up,0,1,0,0,0,0
25.11219,92.86881,Dima Hasao,1,224.6529998779297,20.66204833984375,0.14040954411029816,467.193013890522,grassland,0,0,0,1,0,0
26.6,94.35,Jorhat,1,181.07936096191406,8.847030639648438,-0.7581062912940979,114.79775482075361,tree_cover,0,0,0,0,1,0
26.57455,93.11244,Nagaon,1,109.96678924560547,30.61396598815918,0.6622490882873535,344.39326446226084,tree_cover,0,0,0,0,1,0
25.435639,93.405944,Dima Hasao,1,399.1573486328125,18.81346893310547,-0.8492006063461304,154.55120729969443,tree_cover,0,0,0,0,1,0
25.437111,93.403639,Dima Hasao,1,370.8455810546875,6.54311990737915,-0.7666503190994263,0.0,tree_cover,0,0,0,0,1,0
24.72192,92.90381,Cachar,1,32.169532775878906,14.41661548614502,-0.53957599401474,121.76140634811831,tree_cover,0,0,0,0,1,0
24.99,92.45,Cachar,1,14.170246124267578,0.31381043791770935,-0.06253307312726974,385.0433751653389,cropland,0,0,1,0,0,0
25.423861,93.369417,Dima Hasao,1,387.0091247558594,12.762642860412598,-0.737794816493988,143.497193525942,tree_cover,0,0,0,0,1,0
25.19,93.3,Dima Hasao,1,750.057861328125,36.93427276611328,1.516523838043213,28.699438705188403,tree_cover,0,0,0,0,1,0
25.90692,92.64714,West Karbi Anglong,1,325.08636474609375,20.450061798095703,0.6947486400604248,40.58713544937278,tree_cover,0,0,0,0,1,0
25.056611,92.801722,Dima Hasao,1,111.5704116821289,27.665239334106445,-2.1436853408813477,202.9356772468639,tree_cover,0,0,0,0,1,0
25.164,93.040194,Dima Hasao,1,443.5766296386719,11.583995819091797,-0.8655328154563904,264.5957510418367,tree_cover,0,0,0,0,1,0
24.44,92.56,Hailakandi,1,28.73639678955078,0.333766907453537,-0.017807772383093834,174.57187039651046,cropland,0,0,1,0,0,0
25.24,93.28,Dima Hasao,1,954.519775390625,14.889996528625488,-0.6514652967453003,28.699438705188403,grassland,0,0,0,1,0,0
25.23,93.29,Dima Hasao,1,949.2677001953125,25.256385803222656,1.0865362882614136,114.79775482075361,tree_cover,0,0,0,0,1,0
26.19167,91.79028,Kamrup,1,95.70333862304688,13.371517181396484,1.595550537109375,258.2949483466956,built_up,0,1,0,0,0,0
26.3478,93.7417,Karbi Anglong,1,208.35194396972656,31.38550567626953,0.708939254283905,86.09831611556521,tree_cover,0,0,0,0,1,0
24.96,92.66,Cachar,1,37.141536712646484,12.456369400024414,-0.26375049352645874,626.8052026033265,tree_cover,0,0,0,0,1,0
25.201,93.122,Dima Hasao,1,604.990478515625,17.056583404541016,0.16164733469486237,245.2081117856406,grassland,0,0,0,1,0,0
25.063378,92.795536,Dima Hasao,1,245.9967041015625,19.179542541503906,-2.95508074760437,202.9356772468639,tree_cover,0,0,0,0,1,0
24.96,92.98,Cachar,1,54.3895149230957,34.15242004394531,0.8153116703033447,64.17389586088981,tree_cover,0,0,0,0,1,0
25.404,93.132,Dima Hasao,1,267.45648193359375,15.975586891174316,0.13755659759044647,183.76607157391027,tree_cover,0,0,0,0,1,0
25.946611,92.305361,West Karbi Anglong,1,571.122314453125,21.552993774414062,-0.8679040670394897,430.491580577826,tree_cover,0,0,0,0,1,0
26.115139,91.837833,Kamrup,1,145.6260528564453,17.632238388061523,-1.178794026374817,270.7499632453624,tree_cover,0,0,0,0,1,0
25.22,93.34,Dima Hasao,1,1296.9150390625,19.757083892822266,-0.3542102575302124,552.0447258486946,tree_cover,0,0,0,0,1,0
25.1775,93.026222,Dima Hasao,1,472.5287170410156,12.733901977539062,-0.5509377717971802,305.07921817979326,tree_cover,0,0,0,0,1,0
26.93362,92.70757,Sonitpur,1,143.01377868652344,8.817648887634277,-0.04352043941617012,462.76454414544895,tree_cover,0,0,0,0,1,0
24.99561,93.16261,Cachar,1,196.21401977539062,28.71433448791504,1.7461676597595215,517.3864891429631,tree_cover,0,0,0,0,1,0
26.307972,93.275722,Karbi Anglong,1,424.3448486328125,6.347232818603516,-0.5429198741912842,0.0,grassland,0,0,0,1,0,0
25.208,93.121,Dima Hasao,1,670.1209716796875,18.737903594970703,-0.7824193835258484,669.9951426585958,grassland,0,0,0,1,0,0
24.65939,92.49736,Karimganj,1,28.973419189453125,4.523301124572754,-0.3804388642311096,208.93506753444217,tree_cover,0,0,0,0,1,0
25.84512,93.56682,Karbi Anglong,1,249.57723999023438,9.740194320678711,-0.6768454313278198,717.4859676297101,tree_cover,0,0,0,0,1,0
26.080139,92.032667,Kamrup,1,196.67672729492188,19.059873580932617,1.0457687377929688,40.58713544937278,tree_cover,0,0,0,0,1,0
26.59416,93.547361,Karbi Anglong,1,157.9842987060547,19.602811813354492,-0.6130949854850769,309.10241459938885,tree_cover,0,0,0,0,1,0
25.109417,92.88075,Dima Hasao,1,278.2607727050781,15.786140441894531,-1.3601081371307373,548.3020065870597,tree_cover,0,0,0,0,1,0
26.113639,92.441222,Nagaon,1,207.2309112548828,15.797786712646484,1.6177109479904175,202.9356772468639,tree_cover,0,0,0,0,1,0
26.016389,92.48225,West Karbi Anglong,1,233.48489379882812,33.8364143371582,-0.3127128481864929,64.17389586088981,tree_cover,0,0,0,0,1,0
25.416056,93.284222,Dima Hasao,1,261.81597900390625,14.301480293273926,-1.1061290502548218,162.34854179749112,grassland,0,0,0,1,0,0
24.62,92.84,Cachar,1,33.726043701171875,17.864402770996094,0.00022601282398682088,557.2423026039127,tree_cover,0,0,0,0,1,0
25.155,93.067,Dima Hasao,1,512.0244750976562,18.489412307739258,-0.24461257457733154,192.52168758266944,tree_cover,0,0,0,0,1,0
25.175056,93.020417,Dima Hasao,1,577.0001831054688,31.540197372436523,-0.9857568144798279,691.1740110535569,tree_cover,0,0,0,0,1,0
25.84967,92.69042,West Karbi Anglong,1,464.005126953125,17.394611358642578,0.707768440246582,527.6327608418461,tree_cover,0,0,0,0,1,0
26.92216,92.7678,Sonitpur,1,136.9984588623047,13.140963554382324,-0.6852709054946899,28.699438705188403,tree_cover,0,0,0,0,1,0
25.84444,93.45331,Karbi Anglong,1,192.66329956054688,12.137574195861816,-1.3568921089172363,470.7057927793974,tree_cover,0,0,0,0,1,0
25.263528,93.390611,Dima Hasao,1,845.7012329101562,32.67308807373047,1.0980814695358276,174.57187039651046,tree_cover,0,0,0,0,1,0
25.965731,92.59267,West Karbi Anglong,1,109.38587188720703,17.2502384185791,0.08334686607122421,192.52168758266944,tree_cover,0,0,0,0,1,0
25.04783,92.78931,Dima Hasao,1,89.36897277832031,29.395626068115234,-0.5204445719718933,64.17389586088981,tree_cover,0,0,0,0,1,0
25.137,93.04,Dima Hasao,1,638.09521484375,12.835115432739258,0.08363215625286102,426.6478288007844,tree_cover,0,0,0,0,1,0
26.302944,93.225389,Karbi Anglong,1,238.13487243652344,15.464248657226562,-1.2383095026016235,28.699438705188403,tree_cover,0,0,0,0,1,0
26.95266,93.44166,Sonitpur,1,161.47982788085938,24.55540657043457,0.4434482753276825,28.699438705188403,tree_cover,0,0,0,0,1,0
25.034948,92.778753,Dima Hasao,1,84.93279266357422,35.87194061279297,-1.4151960611343384,64.17389586088981,tree_cover,0,0,0,0,1,0
25.232972,93.03325,Dima Hasao,1,552.4376220703125,20.576242446899414,-0.7625154256820679,367.53214314782053,tree_cover,0,0,0,0,1,0
26.211111,91.684167,Kamrup,1,57.688232421875,9.716506004333496,-0.18775923550128937,57.398877410376805,built_up,0,1,0,0,0,0
25.98736,92.50083,West Karbi Anglong,1,108.59745788574219,26.443613052368164,0.803688645362854,114.79775482075361,tree_cover,0,0,0,0,1,0
24.53,92.84,Cachar,1,29.25825309753418,0.3139885663986206,0.07556748390197754,28.699438705188403,cropland,0,0,1,0,0,0
25.23,93.34,Dima Hasao,1,1302.7435302734375,18.30487823486328,1.2334816455841064,554.2782267808642,tree_cover,0,0,0,0,1,0
25.108,93.003,Dima Hasao,1,537.6364135742188,4.79391622543335,-0.4218214452266693,0.0,tree_cover,0,0,0,0,1,0
26.9174,92.77163,Sonitpur,1,113.9284439086914,9.516133308410645,0.35418248176574707,57.398877410376805,tree_cover,0,0,0,0,1,0
26.205583,91.963222,Kamrup,1,69.32733917236328,26.350486755371094,-0.8346264958381653,208.93506753444217,tree_cover,0,0,0,0,1,0
25.394111,93.410417,Dima Hasao,1,495.0501708984375,19.616275787353516,-1.710754156112671,28.699438705188403,grassland,0,0,0,1,0,0
25.320232,92.818091,Dima Hasao,1,1012.7235107421875,7.444632053375244,0.008803385309875011,344.39326446226084,tree_cover,0,0,0,0,1,0
26.9231,92.76755,Sonitpur,1,152.42794799804688,16.061532974243164,-1.2173569202423096,81.17427089874556,tree_cover,0,0,0,0,1,0
25.444194,93.424694,Dima Hasao,1,421.3798522949219,31.05668067932129,-0.4739452004432678,286.994387051884,tree_cover,0,0,0,0,1,0
26.061861,92.147889,Kamrup,1,111.05536651611328,26.79945182800293,1.3063522577285767,40.58713544937278,tree_cover,0,0,0,0,1,0
25.054917,92.800333,Dima Hasao,1,127.66120910644531,40.075531005859375,0.3396250307559967,231.38227207272448,tree_cover,0,0,0,0,1,0
25.110111,92.998778,Dima Hasao,1,555.8153686523438,30.37936782836914,-1.593397855758667,309.10241459938885,tree_cover,0,0,0,0,1,0
25.176389,93.116139,Dima Hasao,1,561.2322387695312,16.316143035888672,0.12338077276945114,40.58713544937278,tree_cover,0,0,0,0,1,0
26.59041,93.47616,Karbi Anglong,1,127.18543243408203,12.220324516296387,0.32337990403175354,551.2982147217308,tree_cover,0,0,0,0,1,0
25.91,91.4,Kamrup (Rural),1,56.5,0.0,-0.0,28.699438705188403,water,0,0,0,0,0,1
25.453528,93.371194,Dima Hasao,1,440.6656494140625,30.246652603149414,-0.4581613540649414,551.2982147217308,tree_cover,0,0,0,0,1,0
25.2,93.25,Dima Hasao,1,1179.6697998046875,27.469440460205078,0.8850810527801514,146.3389979869157,tree_cover,0,0,0,0,1,0
25.010379,92.75482,Dima Hasao,1,91.51077270507812,15.871517181396484,-0.7235689759254456,224.1497818459006,tree_cover,0,0,0,0,1,0
25.395431,92.990267,Dima Hasao,1,396.1784973144531,25.493410110473633,0.21638691425323486,637.2309522633714,tree_cover,0,0,0,0,1,0
25.85992,92.72558,West Karbi Anglong,1,133.97158813476562,18.635494232177734,-0.9584092497825623,86.09831611556521,tree_cover,0,0,0,0,1,0
25.108778,92.920333,Dima Hasao,1,260.7622985839844,14.901988983154297,-0.39821237325668335,390.3545691658806,tree_cover,0,0,0,0,1,0
25.072636,92.794514,Dima Hasao,1,462.9308166503906,39.2524528503418,0.30207911133766174,718.0597269917971,grassland,0,0,0,1,0,0
26.93641,92.70308,Sonitpur,1,134.11209106445312,12.110176086425781,0.49599072337150574,57.398877410376805,tree_cover,0,0,0,0,1,0
25.135,93.04,Dima Hasao,1,623.308349609375,13.541543960571289,0.653214156627655,286.994387051884,tree_cover,0,0,0,0,1,0
26.112083,92.091028,Kamrup,1,70.00520324707031,18.28019142150879,-0.12891623377799988,57.398877410376805,tree_cover,0,0,0,0,1,0
26.013528,92.266083,West Karbi Anglong,1,363.6140441894531,23.38611602783203,0.2410704791545868,385.0433751653389,tree_cover,0,0,0,0,1,0
26.153556,92.038694,Kamrup,1,81.04473114013672,21.406749725341797,-0.512104332447052,399.7369256231103,tree_cover,0,0,0,0,1,0
25.108877,92.929125,Dima Hasao,1,257.6449279785156,23.313241958618164,-0.6767342686653137,423.74213441012074,built_up,0,1,0,0,0,0
26.129583,91.938306,Kamrup,1,90.78958892822266,20.20018768310547,-1.4428603649139404,508.55534954000825,tree_cover,0,0,0,0,1,0
26.031528,92.472778,West Karbi Anglong,1,250.03237915039062,26.893367767333984,0.711292028427124,310.4318934857779,tree_cover,0,0,0,0,1,0
25.278917,93.253194,Dima Hasao,1,860.1165771484375,21.600292205810547,-2.9950478076934814,460.0870026116437,grassland,0,0,0,1,0,0
26.57,94.35,Jorhat,1,183.22702026367188,16.56771469116211,-0.2615857720375061,162.34854179749112,tree_cover,0,0,0,0,1,0
26.55,94.36,Jorhat,1,172.2604522705078,11.188859939575195,0.4785025119781494,121.76140634811831,tree_cover,0,0,0,0,1,0
26.171972,92.002611,Kamrup,1,76.90265655517578,8.435318946838379,-0.5025672912597656,258.2949483466956,tree_cover,0,0,0,0,1,0
25.18725,93.120556,Dima Hasao,1,650.216064453125,9.083824157714844,0.6040989756584167,654.4478945158968,tree_cover,0,0,0,0,1,0
26.13611,91.74056,Kamrup,1,95.63802337646484,32.206790924072266,-0.7556071877479553,367.53214314782053,tree_cover,0,0,0,0,1,0
25.443417,93.421444,Dima Hasao,1,412.7832336425781,24.9552001953125,1.6660109758377075,114.79775482075361,tree_cover,0,0,0,0,1,0
26.10711,91.78917,Kamrup (Metro),1,69.42404174804688,12.343852996826172,-0.4862832725048065,264.5957510418367,tree_cover,0,0,0,0,1,0
26.56,94.36,Jorhat,1,196.32769775390625,15.272314071655273,-0.9339665174484253,320.8694793044491,tree_cover,0,0,0,0,1,0
26.15428,91.79264,Kamrup (Metro),1,71.35978698730469,8.026254653930664,-0.5318619012832642,449.21727102622873,built_up,0,1,0,0,0,0
25.124306,92.904278,Dima Hasao,1,263.7967834472656,16.114837646484375,-0.4675501585006714,121.76140634811831,tree_cover,0,0,0,0,1,0
25.85544,92.57369,West Karbi Anglong,1,455.0537109375,23.05883026123047,0.9735373258590698,299.63093671585784,tree_cover,0,0,0,0,1,0
25.264056,93.409528,Dima Hasao,1,844.2960205078125,34.18103790283203,2.5130701065063477,143.497193525942,tree_cover,0,0,0,0,1,0
24.97692,93.033,Cachar,1,175.76364135742188,17.810625076293945,-0.1297832429409027,434.3013148453115,tree_cover,0,0,0,0,1,0
26.55,94.36,Jorhat,1,172.2604522705078,11.188859939575195,0.4785025119781494,121.76140634811831,tree_cover,0,0,0,0,1,0
24.98,92.75,Cachar,1,26.240171432495117,4.502984523773193,-0.5803907513618469,192.52168758266944,tree_cover,0,0,0,0,1,0
25.049444,92.79725,Dima Hasao,1,116.07218170166016,31.739534378051758,0.03857779502868652,167.34504649901487,tree_cover,0,0,0,0,1,0
25.137,93.034,Dima Hasao,1,650.389404296875,24.620033264160156,0.2124224156141281,417.87013506888434,tree_cover,0,0,0,0,1,0
25.438694,93.362583,Dima Hasao,1,361.18896484375,21.598812103271484,0.06913769245147705,57.398877410376805,tree_cover,0,0,0,0,1,0
25.420278,93.371306,Dima Hasao,1,397.8373718261719,21.11308479309082,0.3567890524864197,81.17427089874556,tree_cover,0,0,0,0,1,0
25.107,93.002,Dima Hasao,1,604.8809814453125,34.122554779052734,0.2590329349040985,86.09831611556521,tree_cover,0,0,0,0,1,0
25.110778,92.987917,Dima Hasao,1,475.94757080078125,16.210494995117188,-0.17079900205135345,335.9183176503221,tree_cover,0,0,0,0,1,0
26.1625,91.71444,Kamrup,1,68.67671203613281,12.803518295288086,-1.191380262374878,264.5957510418367,tree_cover,0,0,0,0,1,0
25.150694,93.025833,Dima Hasao,1,660.887939453125,22.181230545043945,-0.14811621606349945,719.7782609064495,built_up,0,1,0,0,0,0
26.92088,92.75933,Sonitpur,1,141.89230346679688,16.122177124023438,0.7753833532333374,28.699438705188403,tree_cover,0,0,0,0,1,0
26.166583,91.714806,Kamrup,1,125.43605041503906,23.750980377197266,-0.8011599183082581,282.65669079876386,tree_cover,0,0,0,0,1,0
25.81175,92.55003,West Karbi Anglong,1,507.29144287109375,29.576032638549805,-0.19574934244155884,114.79775482075361,tree_cover,0,0,0,0,1,0
25.977194,92.354778,West Karbi Anglong,1,571.9634399414062,24.455045700073242,-0.037051282823085785,57.398877410376805,tree_cover,0,0,0,0,1,0
24.98,92.96,Cachar,1,169.91781616210938,30.32489013671875,-0.8009968996047974,467.193013890522,tree_cover,0,0,0,0,1,0
26.117111,92.441028,Nagaon,1,180.70420837402344,23.317474365234375,-0.6739925146102905,202.9356772468639,tree_cover,0,0,0,0,1,0
25.199722,93.016722,Dima Hasao,1,409.49737548828125,30.927677154541016,-0.056028950959444046,286.994387051884,tree_cover,0,0,0,0,1,0
26.57719,93.10008,Karbi Anglong,1,79.10155487060547,6.757457256317139,0.7635324597358704,231.38227207272448,tree_cover,0,0,0,0,1,0
25.81428,92.55422,West Karbi Anglong,1,477.61181640625,17.945268630981445,-0.9065189361572266,231.38227207272448,tree_cover,0,0,0,0,1,0
25.061375,92.795906,Dima Hasao,1,254.81077575683594,25.747577667236328,1.1413203477859497,143.497193525942,tree_cover,0,0,0,0,1,0
26.60275,93.48408,Karbi Anglong,1,107.7137680053711,8.759162902832031,-1.4549556970596313,292.6779959738314,tree_cover,0,0,0,0,1,0
25.224278,93.222861,Dima Hasao,1,608.0173950195312,13.506291389465332,-1.2567647695541382,28.699438705188403,tree_cover,0,0,0,0,1,0
25.046444,92.789667,Dima Hasao,1,95.41724395751953,33.33313751220703,0.01816253922879696,64.17389586088981,tree_cover,0,0,0,0,1,0
25.4375,93.404444,Dima Hasao,1,373.5813903808594,5.306100368499756,-0.03522836044430733,28.699438705188403,tree_cover,0,0,0,0,1,0
24.99,92.75,Cachar,1,153.7255401611328,27.029260635375977,2.5485799312591553,310.4318934857779,tree_cover,0,0,0,0,1,0
25.435917,93.455944,Dima Hasao,1,475.2235412597656,23.961841583251953,0.5184734463691711,121.76140634811831,tree_cover,0,0,0,0,1,0
25.81044,93.58616,Karbi Anglong,1,196.00193786621094,2.8129758834838867,-0.2534678280353546,270.7499632453624,tree_cover,0,0,0,0,1,0
25.257696,92.809603,Dima Hasao,1,1177.1552734375,3.2240006923675537,1.1292638778686523,840.1635074007239,tree_cover,0,0,0,0,1,0
25.134,93.045,Dima Hasao,1,662.2718505859375,11.353638648986816,0.48575714230537415,258.2949483466956,tree_cover,0,0,0,0,1,0
26.54,94.37,Jorhat,1,187.05062866210938,7.842759609222412,1.07799232006073,181.511187753578,tree_cover,0,0,0,0,1,0
25.278472,93.252972,Dima Hasao,1,848.5626220703125,26.940393447875977,-0.894240140914917,401.7921418726376,tree_cover,0,0,0,0,1,0
26.036583,92.273056,West Karbi Anglong,1,197.48631286621094,10.791197776794434,-1.004530668258667,154.55120729969443,tree_cover,0,0,0,0,1,0
25.387,93.12,Dima Hasao,1,315.3169860839844,23.915918350219727,-0.6375117897987366,605.4153227221999,built_up,0,1,0,0,0,0
26.105806,91.62275,Kamrup,1,71.77134704589844,29.990365982055664,-0.40155625343322754,272.266781630367,tree_cover,0,0,0,0,1,0
26.5235,93.28166,Karbi Anglong,1,104.92794036865234,36.80377197265625,-0.055384259670972824,162.34854179749112,tree_cover,0,0,0,0,1,0
26.042139,92.27525,West Karbi Anglong,1,136.32083129882812,29.073665618896484,0.013571885414421558,385.0433751653389,grassland,0,0,0,1,0,0
25.362583,93.257722,Dima Hasao,1,379.603759765625,23.360300064086914,2.1032087802886963,81.17427089874556,tree_cover,0,0,0,0,1,0
25.171889,93.003944,Dima Hasao,1,734.7344360351562,15.100173950195312,-0.17354820668697357,501.21414934918204,built_up,0,1,0,0,0,0
25.441757,92.907383,Dima Hasao,1,574.4586181640625,13.371198654174805,0.5187476277351379,490.4162235712812,tree_cover,0,0,0,0,1,0
26.191667,91.803611,Kamrup,1,81.50251007080078,19.283723831176758,-0.8110563158988953,86.09831611556521,tree_cover,0,0,0,0,1,0
26.56111,93.04925,Nagaon,1,108.02583312988281,28.39449119567871,-1.0534310340881348,181.511187753578,tree_cover,0,0,0,0,1,0
26.118167,92.440944,Nagaon,1,171.92991638183594,18.903043746948242,-0.3788827359676361,206.95459565718525,tree_cover,0,0,0,0,1,0
25.4255,93.363944,Dima Hasao,1,385.8655090332031,13.173562049865723,0.04288315400481224,143.497193525942,tree_cover,0,0,0,0,1,0
25.189,93.226,Dima Hasao,1,1462.6331787109375,24.067413330078125,1.5217406749725342,620.8637869715558,tree_cover,0,0,0,0,1,0
25.186,93.104,Dima Hasao,1,513.6944580078125,5.0596089363098145,-0.17249596118927002,40.58713544937278,cropland,0,0,1,0,0,0
24.53,92.63,Hailakandi,1,23.87259292602539,6.926538944244385,-0.8903293609619141,243.52281269623663,cropland,0,0,1,0,0,0
26.297306,93.211833,Karbi Anglong,1,136.1608123779297,19.823793411254883,-1.6643288135528564,28.699438705188403,tree_cover,0,0,0,0,1,0
25.184528,93.125639,Dima Hasao,1,628.3103637695312,19.61800193786621,-0.36956432461738586,473.3232687097261,tree_cover,0,0,0,0,1,0
24.55,92.74,Hailakandi,1,44.989646911621094,5.389779567718506,0.5553885698318481,488.7338301958759,tree_cover,0,0,0,0,1,0
25.155722,93.022778,Dima Hasao,1,617.4518432617188,24.529727935791016,1.2196393013000488,591.6540858871576,tree_cover,0,0,0,0,1,0
26.13611,91.74056,Kamrup,1,95.63802337646484,32.206790924072266,-0.7556071877479553,367.53214314782053,tree_cover,0,0,0,0,1,0
26.18917,91.80111,Kamrup,1,70.79397583007812,13.938636779785156,-1.6382781267166138,28.699438705188403,built_up,0,1,0,0,0,0
25.204,93.059,Dima Hasao,1,570.462890625,19.839641571044922,2.0435116291046143,121.76140634811831,tree_cover,0,0,0,0,1,0
25.157,93.062,Dima Hasao,1,506.1325988769531,19.543245315551758,1.914906620979309,172.19663223113042,grassland,0,0,0,1,0,0
25.106,93.001,Dima Hasao,1,686.67041015625,32.008819580078125,0.8504158854484558,146.3389979869157,tree_cover,0,0,0,0,1,0
25.82528,92.54775,West Karbi Anglong,1,463.53826904296875,14.25792121887207,0.642143189907074,28.699438705188403,tree_cover,0,0,0,0,1,0
24.78002778,92.45372222,Karimganj,1,32.999595642089844,14.394912719726562,-1.2285047769546509,629.4278299682726,tree_cover,0,0,0,0,1,0
25.95386,92.60367,West Karbi Anglong,1,306.7377014160156,17.945941925048828,-0.3649180829524994,632.0395749211754,tree_cover,0,0,0,0,1,0
25.41616,92.778653,Dima Hasao,1,957.9151000976562,6.661418914794922,0.49198177456855774,349.1437407930209,tree_cover,0,0,0,0,1,0
25.1,93.28,Dima Hasao,1,909.9007568359375,14.299888610839844,1.1597051620483398,40.58713544937278,tree_cover,0,0,0,0,1,0
25.078935,92.95379,Dima Hasao,1,1083.9320068359375,31.382293701171875,1.1006009578704834,669.9951426585958,tree_cover,0,0,0,0,1,0
25.40837,92.82826,Dima Hasao,1,901.56689453125,30.780439376831055,1.024467945098877,660.0870902193333,tree_cover,0,0,0,0,1,0
25.088389,92.958944,Dima Hasao,1,965.0541381835938,28.660526275634766,0.03991164267063141,481.09025841311256,tree_cover,0,0,0,0,1,0
25.136,93.04,Dima Hasao,1,621.1043701171875,10.387709617614746,-0.1647300124168396,401.7921418726376,tree_cover,0,0,0,0,1,0
26.34838,93.78208,Karbi Anglong,1,230.80409240722656,17.72736930847168,0.6796724796295166,28.699438705188403,tree_cover,0,0,0,0,1,0
26.3477,93.7399,Karbi Anglong,1,192.2528076171875,30.54071044921875,-1.1427652835845947,64.17389586088981,tree_cover,0,0,0,0,1,0
26.34938,93.78091,Karbi Anglong,1,230.0675811767578,13.792495727539062,0.16031348705291748,28.699438705188403,tree_cover,0,0,0,0,1,0
26.096722,92.43875,Nagaon,1,336.2859802246094,30.53544807434082,-1.878448247909546,270.7499632453624,tree_cover,0,0,0,0,1,0
25.82108,92.544,West Karbi Anglong,1,453.3654479980469,8.3794584274292,-0.33144596219062805,28.699438705188403,tree_cover,0,0,0,0,1,0
25.22,93.29,Dima Hasao,1,879.7840576171875,7.702505588531494,-0.526068925857544,28.699438705188403,cropland,0,0,1,0,0,0
26.15478,91.77411,Kamrup (Metro),1,99.47600555419922,13.151450157165527,-0.999954879283905,453.777969383945,tree_cover,0,0,0,0,1,0
24.43,92.55,Hailakandi,1,33.7735595703125,2.8954691886901855,-0.5253409147262573,229.59550964150722,tree_cover,0,0,0,0,1,0
26.1505375,91.72798139,Kamrup (Metro),1,75.32110595703125,23.08745765686035,-1.3100018501281738,402.81581777854086,tree_cover,0,0,0,0,1,0
26.043611,92.440944,West Karbi Anglong,1,442.50537109375,31.613557815551758,0.33799663186073303,295.4788061625467,tree_cover,0,0,0,0,1,0
26.103028,92.440889,Nagaon,1,311.8234558105469,13.318305015563965,0.34428054094314575,174.57187039651046,tree_cover,0,0,0,0,1,0
26.88969,92.12266,Udalguri,1,209.70053100585938,10.957770347595215,-0.7392768263816833,121.76140634811831,tree_cover,0,0,0,0,1,0
24.96,92.66,Cachar,1,37.141536712646484,12.456369400024414,-0.26375049352645874,626.8052026033265,tree_cover,0,0,0,0,1,0
25.961444,92.341333,West Karbi Anglong,1,539.0935668945312,1.7965670824050903,-1.253993272781372,28.699438705188403,grassland,0,0,0,1,0,0
25.447528,93.364417,Dima Hasao,1,381.0133361816406,25.655839920043945,-1.2342523336410522,143.497193525942,tree_cover,0,0,0,0,1,0
25.106389,93.031472,Dima Hasao,1,1346.8856201171875,52.48551559448242,-0.7616854906082153,655.0768690911649,tree_cover,0,0,0,0,1,0
25.109889,92.893167,Dima Hasao,1,279.1044921875,15.187481880187988,-0.150687575340271,495.4291261460857,grassland,0,0,0,1,0,0
26.51925,93.47147,Karbi Anglong,1,154.0105743408203,18.358911514282227,-0.6424544453620911,64.17389586088981,tree_cover,0,0,0,0,1,0
25.95931,92.51753,West Karbi Anglong,1,92.48003387451172,30.787572860717773,-1.7737783193588257,90.755593876789,tree_cover,0,0,0,0,1,0
25.029708,92.463967,Cachar,1,99.88385009765625,34.27580642700195,0.7309291958808899,208.93506753444217,tree_cover,0,0,0,0,1,0
26.022833,92.274028,West Karbi Anglong,1,278.7061462402344,21.091815948486328,-0.16969488561153412,258.2949483466956,tree_cover,0,0,0,0,1,0
25.443639,93.431444,Dima Hasao,1,445.2797546386719,12.755874633789062,-0.3240357041358948,488.7338301958759,tree_cover,0,0,0,0,1,0
25.196694,93.018583,Dima Hasao,1,437.3262634277344,28.415678024291992,-2.00580096244812,64.17389586088981,tree_cover,0,0,0,0,1,0
25.0365,92.780417,Dima Hasao,1,67.37090301513672,14.40317153930664,-2.532871961593628,0.0,tree_cover,0,0,0,0,1,0
26.17806,91.76083,Kamrup,1,64.64646911621094,16.845577239990234,-0.5357810258865356,327.2239472579484,tree_cover,0,0,0,0,1,0
24.31,92.56,Hailakandi,1,46.21820068359375,6.140169620513916,-0.2168639451265335,143.497193525942,tree_cover,0,0,0,0,1,0
25.155,93.067,Dima Hasao,1,512.0244750976562,18.489412307739258,-0.24461257457733154,192.52168758266944,tree_cover,0,0,0,0,1,0
25.4025,93.392194,Dima Hasao,1,452.8356018066406,18.440959930419922,0.68038010597229,103.47729782859263,tree_cover,0,0,0,0,1,0
26.1895,91.787167,Kamrup (Metro),1,67.23043823242188,11.134651184082031,-0.8215510845184326,64.17389586088981,built_up,0,1,0,0,0,0
25.809417,92.474833,West Karbi Anglong,1,715.1318969726562,33.7097282409668,-0.7751721143722534,231.38227207272448,tree_cover,0,0,0,0,1,0
25.157361,93.016083,Dima Hasao,1,639.462890625,27.895709991455078,-0.05714790150523186,618.2048291987777,tree_cover,0,0,0,0,1,0
