lon,lat,elevation_m,slope_deg,aspect_deg,distance_to_stream_m,landcover_class,soil_erodibility_k,rusle_ls_factor,rusle_c_factor,rainfall_erosivity_r,soil_loss_tha_yr,label
94.441,25.649,1491.016,42.653,87.052,353.417,10,0.128,39.362,0.001,971.842,4.885,1
94.054,25.661,1373.543,41.649,275.183,92.493,10,0.128,38.384,0.001,1540.945,7.563,1
95.070833,26.784806,903.549,16.163,17.087,707.439,10,0.125,11.212,0.001,1340.05,1.881,1
94.760419,25.9255,1874.287,10.67,267.726,747.425,10,0.125,4.458,0.001,1073.104,0.599,1
95.098083,26.55075,1418.862,35.899,342.212,170.549,10,0.126,22.381,0.001,1287.52,3.613,1
94.031,25.725,997.584,19.24,1.227,29.249,10,0.123,10.581,0.001,1663.343,2.157,1
94.476083,25.756417,747.302,24.159,325.172,0.0,10,0.125,20.439,0.001,1020.403,2.608,1
94.044222,26.012889,515.112,24.493,15.795,682.825,10,0.125,20.785,0.001,951.075,2.462,1
94.842917,25.742178,546.36,39.99,237.72,105.459,30,0.125,36.747,0.05,844.818,194.212,1
94.245333,25.756444,779.363,30.882,138.724,149.141,10,0.126,14.266,0.001,948.322,1.704,1
94.428039,25.906472,1127.702,35.469,135.116,249.903,30,0.129,32.178,0.05,1097.381,226.41,1
94.17178,25.57244,1175.484,9.843,258.313,0.0,10,0.129,6.57,0.001,1162.666,0.983,1
93.8,25.8,223.187,7.91,245.082,87.747,10,0.123,1.953,0.001,916.509,0.22,1
95.051944,26.112806,1941.981,37.595,19.562,431.856,10,0.123,21.004,0.001,1350.058,3.503,1
94.213417,26.202972,446.053,32.048,244.998,130.805,10,0.123,28.358,0.001,911.605,3.192,1
94.553472,26.394222,1014.797,7.489,4.296,654.027,50,0.131,1.82,0.45,1237.954,128.613,1
94.43,25.6975,1810.026,33.183,99.545,803.15,30,0.128,15.509,0.05,996.518,99.158,1
94.815556,26.264444,1269.928,14.66,2.622,476.139,10,0.126,5.69,0.001,1403.345,1.005,1
94.112,25.659,1372.115,5.515,62.899,228.442,50,0.136,1.225,0.01,1883.433,3.328,1
94.168,25.566,1239.708,30.598,320.914,65.403,10,0.129,18.622,0.001,1150.305,2.767,1
95.075806,26.041611,1485.252,25.251,36.182,206.822,30,0.125,16.183,0.05,1491.051,150.284,1
94.152281,25.979897,442.303,33.651,225.53,105.459,10,0.126,18.535,0.001,1114.275,2.607,1
94.112139,25.930611,758.772,10.143,276.059,704.409,10,0.124,6.829,0.001,1089.622,0.921,1
94.617528,26.303472,1036.225,16.325,41.13,795.659,10,0.125,4.943,0.001,1119.065,0.694,1
93.9795,26.0051,459.518,33.787,314.935,708.043,10,0.123,15.833,0.001,809.856,1.581,1
94.547354,26.031742,1578.609,38.066,192.848,228.442,10,0.13,13.722,0.001,1136.23,2.018,1
94.783333,26.556111,1176.121,26.865,209.081,706.834,10,0.121,14.218,0.001,1267.36,2.186,1
94.32,25.696,1571.625,28.215,359.719,462.467,10,0.128,12.821,0.001,1110.858,1.828,1
94.274,25.629,1771.109,28.15,331.294,305.368,10,0.127,15.037,0.001,1258.33,2.408,1
94.078028,25.758944,1175.8,29.028,204.955,352.204,50,0.126,21.889,0.001,1354.891,3.731,1
94.748497,25.631122,1992.871,20.316,181.326,29.249,10,0.131,16.338,0.001,1250.445,2.657,1
94.773214,25.560844,1066.081,34.174,202.356,58.498,10,0.128,30.847,0.001,1308.462,5.169,1
95.016722,26.71125,724.597,27.682,42.416,105.459,10,0.12,12.532,0.001,1340.05,2.025,1
94.037639,25.769417,712.231,27.863,232.1,556.5,30,0.122,12.63,0.05,1442.71,110.881,1
94.612972,25.599722,1281.602,22.518,44.838,261.611,10,0.127,18.749,0.001,920.116,2.196,1
94.49,26.6,604.301,10.46,317.186,407.391,10,0.124,2.8,0.001,1326.07,0.459,1
94.235889,26.212861,355.062,16.242,147.368,65.403,10,0.123,4.911,0.001,951.834,0.576,1
94.218,25.669,758.353,16.889,251.491,204.743,10,0.125,8.982,0.001,1171.518,1.319,1
94.550504,26.220506,1378.34,40.706,122.332,381.36,30,0.126,19.478,0.05,1191.616,146.666,1
94.168,25.562,1278.8,23.014,277.025,146.245,10,0.13,19.258,0.001,1147.127,2.869,1
94.866111,26.326111,718.465,16.108,119.487,0.0,10,0.123,12.331,0.001,1374.308,2.081,1
94.050056,25.833028,837.747,28.123,115.505,341.099,10,0.122,16.852,0.001,1136.924,2.356,1
94.67,26.424472,1309.449,13.075,179.994,731.225,10,0.123,3.727,0.001,1204.228,0.553,1
94.415028,25.91775,1074.626,25.114,7.271,29.249,10,0.127,16.076,0.001,1091.037,2.232,1
94.941056,26.231694,1539.123,33.024,210.982,184.987,10,0.129,11.688,0.001,1322.64,1.997,1
94.114,25.669,1336.211,18.554,78.212,65.403,50,0.126,7.663,0.01,1795.209,17.968,1
94.0395,25.875639,1041.31,31.046,141.298,527.294,10,0.122,26.2,0.001,1100.383,3.517,1
94.121,25.649,1233.656,26.427,132.829,65.403,10,0.125,13.94,0.001,2044.574,3.576,1
94.324889,25.869194,592.034,26.638,195.007,58.498,10,0.122,15.79,0.001,1057.244,2.024,1
94.137,25.585,1574.004,24.744,58.287,482.387,10,0.13,12.871,0.001,1415.252,2.346,1
94.050333,25.839722,914.21,16.489,133.809,527.294,30,0.124,5.005,0.05,1147.223,35.639,1
94.657528,26.719056,206.818,12.237,89.283,688.44,10,0.126,8.689,0.001,1238.24,1.358,1
94.780667,25.721861,1489.959,27.686,242.174,499.807,10,0.13,24.104,0.001,806.555,2.524,1
94.216194,25.961917,1229.664,23.09,135.439,305.368,50,0.126,14.507,0.01,1069.779,19.496,1
95.020361,26.777056,647.85,25.689,242.555,301.137,10,0.121,15.113,0.001,1340.05,2.461,1
94.214861,26.204472,607.423,26.727,217.677,357.029,10,0.125,9.105,0.001,912.648,1.034,1
93.96,25.76,782.236,19.816,79.403,380.237,10,0.123,8.32,0.05,1514.953,77.493,1
94.842028,25.597167,1254.974,41.229,101.226,261.611,10,0.128,30.643,0.05,1054.504,205.441,1
94.149,25.552,1481.485,14.927,209.006,41.364,10,0.131,4.412,0.001,1104.298,0.638,1
94.137,25.703,1344.219,24.991,120.003,361.79,10,0.127,8.395,0.05,1494.168,79.639,1
94.24675,26.169389,772.289,34.733,298.623,732.978,10,0.125,12.384,0.001,946.755,1.467,1
94.044322,26.055011,430.173,10.052,229.874,204.743,10,0.124,2.66,0.001,898.503,0.297,1
95.072694,26.775889,1029.662,29.785,243.751,602.983,10,0.124,10.362,0.001,1287.52,1.655,1
93.871,25.571,1494.948,36.27,104.39,397.829,10,0.125,20.18,0.001,1114.557,2.796,1
94.300667,25.880861,1027.746,32.48,154.088,562.616,30,0.123,15.13,0.05,1062.976,98.891,1
95.110972,26.759167,919.737,26.908,225.238,496.372,10,0.122,14.246,0.001,1287.52,2.251,1
95.042833,26.724278,519.024,20.661,271.788,65.403,10,0.122,10.308,0.001,1340.05,1.687,1
94.102,25.657,1474.116,18.309,185.617,105.459,50,0.0,10.872,0.01,1839.594,0.0,1
94.787211,25.842531,546.164,25.086,219.461,29.249,10,0.126,16.054,0.001,984.006,1.99,1
94.151111,26.143722,533.636,33.695,345.41,762.72,10,0.123,18.563,0.001,926.328,2.11,1
94.809444,26.260556,1105.856,35.259,92.517,41.364,10,0.126,31.963,0.001,1402.99,5.665,1
95.025972,26.068111,1820.104,37.725,191.941,342.351,10,0.127,32.719,0.001,1341.341,5.561,1
94.212,25.621,951.869,40.233,345.426,58.498,10,0.128,14.577,0.001,1277.211,2.391,1
94.273,25.629,1737.344,29.316,294.438,341.099,10,0.127,25.803,0.001,1258.865,4.132,1
94.850694,25.789861,730.118,27.93,206.26,301.137,10,0.126,20.907,0.001,1148.859,3.029,1
94.109,25.67,1465.707,2.91,149.879,498.092,50,0.147,0.534,0.01,1749.969,0.576,1
94.608,25.562667,1803.62,40.608,107.026,704.409,10,0.127,37.36,0.001,921.549,4.385,1
94.339139,26.107333,1265.566,37.113,5.832,787.553,10,0.128,20.705,0.001,1017.246,2.689,1
94.565056,25.922767,1951.475,33.771,161.103,621.842,10,0.127,15.824,0.001,1097.549,2.209,1
94.104,25.696,1333.306,18.797,316.943,82.729,10,0.126,9.16,0.001,1453.264,1.679,1
94.055083,25.84575,945.757,21.243,99.926,726.53,10,0.125,9.072,0.001,1141.332,1.296,1
93.778,25.723,460.157,27.049,219.586,585.711,10,0.127,12.189,0.001,910.222,1.403,1
93.916,25.697,804.782,33.202,304.452,305.368,10,0.123,20.477,0.001,1537.831,3.878,1
94.255,25.634,1074.916,21.997,299.146,146.245,10,0.129,18.031,0.05,1274.211,147.647,1
94.357322,25.770917,1427.486,37.779,83.694,222.754,10,0.128,21.118,0.001,1050.792,2.837,1
95.030222,26.175722,819.811,23.599,339.597,124.093,10,0.124,14.9,0.001,1230.244,2.266,1
94.05319,25.68658,1146.547,22.912,315.173,235.813,10,0.124,9.96,0.001,1568.233,1.935,1
93.72,25.53,1216.193,23.326,357.962,393.505,10,0.125,13.434,0.001,1057.8,1.776,1
95.078944,26.822139,439.495,4.827,52.046,787.01,10,0.125,1.03,0.001,1287.52,0.166,1
94.842444,25.594639,1259.733,33.142,75.751,41.364,10,0.128,29.481,0.001,1066.728,4.022,1
94.403972,26.316056,963.498,21.129,239.2,523.222,10,0.123,9.011,0.001,1189.839,1.312,1
94.336972,26.117194,1032.285,42.161,1.02,520.763,10,0.127,23.78,0.001,1037.81,3.119,1
94.101,25.664,1486.567,24.085,100.727,558.801,50,0.0,13.972,0.01,1759.689,0.0,1
94.747083,25.65975,1717.563,35.604,35.436,263.241,10,0.129,19.764,0.001,1129.481,2.877,1
94.085,25.72,1322.411,16.038,262.495,410.529,10,0.124,12.263,0.001,1451.31,2.197,1
94.801031,25.620269,691.682,41.149,119.564,82.729,30,0.126,37.894,0.05,1091.006,261.61,1
95.056722,26.24075,1230.131,28.32,175.287,212.936,50,0.13,24.764,0.05,1268.279,203.768,1
95.069361,26.777056,999.394,38.046,261.921,913.768,10,0.125,23.878,0.01,1340.05,39.965,1
94.961944,26.410556,633.183,30.562,290.852,82.729,10,0.124,10.68,0.001,1262.181,1.669,1
94.14167,25.70106,1182.449,13.363,131.721,41.364,10,0.127,5.947,0.001,1493.608,1.129,1
94.283,25.569,1836.902,36.53,231.085,310.921,10,0.126,17.297,0.001,1139.569,2.485,1
94.761833,25.69925,1337.873,31.845,0.406,177.915,10,0.129,21.333,0.001,934.553,2.563,1
95.031944,26.728556,675.388,21.408,33.431,549.539,10,0.121,15.947,0.01,1340.05,25.836,1
94.999444,26.749444,670.86,5.007,357.283,393.505,10,0.121,1.08,0.001,1340.05,0.175,1
94.534661,26.68,496.032,22.566,57.121,659.887,10,0.123,9.775,0.001,1254.43,1.513,1
94.357,25.543,1657.542,21.323,208.508,293.949,10,0.127,13.149,0.001,984.898,1.65,1
94.898329,26.220449,2032.347,29.379,70.911,554.961,10,0.122,25.869,0.001,1329.098,4.181,1
94.211,25.667,808.985,17.675,32.862,130.805,10,0.128,5.464,0.001,1236.751,0.862,1
94.542711,25.886089,1502.405,34.53,98.023,471.626,10,0.128,23.417,0.001,1096.388,3.301,1
95.077389,26.773583,1004.302,17.551,214.053,397.829,10,0.123,13.742,0.001,1287.52,2.166,1
94.035,25.667,1549.432,40.432,57.368,175.494,10,0.128,14.655,0.001,1617.401,3.036,1
94.728314,25.828736,1387.646,30.849,197.654,434.818,10,0.131,10.798,0.001,933.12,1.319,1
94.199444,25.750944,979.032,33.824,85.404,82.729,30,0.127,28.933,0.05,963.851,176.862,1
94.075,25.747,1149.943,14.351,134.883,585.711,10,0.132,9.14,0.001,1423.49,1.691,1
94.837944,25.680167,932.673,14.826,44.716,263.241,30,0.13,11.1,0.05,854.13,61.563,1
94.075278,25.829,780.999,28.174,264.531,261.611,30,0.124,12.799,0.05,1044.493,83.063,1
95.0785,26.073167,2074.812,39.553,170.288,576.88,30,0.125,22.207,0.05,1495.047,207.427,1
93.777,25.724,406.133,19.164,268.823,504.916,10,0.126,15.345,0.001,908.357,1.763,1
94.821944,25.893797,541.425,34.188,178.979,58.498,30,0.129,16.049,0.05,1146.351,118.088,1
94.509267,25.972325,1695.57,33.018,144.973,263.241,10,0.125,26.847,0.001,1123.559,3.792,1
95.048583,26.172472,1016.365,29.443,342.072,116.996,10,0.125,20.93,0.001,1268.356,3.318,1
94.968056,26.418333,712.87,29.268,136.846,92.493,30,0.125,20.782,0.001,1266.877,3.268,1
94.427,25.602,831.077,32.173,249.223,29.249,10,0.127,14.964,0.001,957.314,1.812,1
94.427,25.699,1768.901,41.398,291.608,666.98,10,0.13,38.139,0.001,1001.266,4.943,1
94.069,25.711,1160.857,22.104,274.349,646.131,10,0.124,14.788,0.001,1517.113,2.784,1
94.58375,26.276306,853.329,27.261,27.17,352.204,10,0.123,9.324,0.001,1128.03,1.292,1
94.21986,25.63669,885.217,34.617,348.985,130.805,10,0.127,29.709,0.001,1297.841,4.928,1
94.839167,25.919689,620.83,38.938,257.216,58.498,10,0.126,14.068,0.001,1227.444,2.18,1
94.257,25.632,1150.703,35.762,236.374,177.915,10,0.129,32.478,0.001,1271.161,5.306,1
95.079806,26.834,296.194,13.575,152.76,439.709,10,0.126,8.006,0.001,1287.52,1.299,1
94.253,25.571,1880.243,28.966,205.51,761.036,10,0.124,20.528,0.001,1202.381,3.042,1
94.784969,25.572058,975.258,32.961,247.02,105.459,10,0.126,29.594,0.001,1241.386,4.638,1
94.06361,25.68667,1066.17,14.177,27.556,130.805,10,0.123,10.485,0.001,1520.128,1.958,1
94.783078,25.568611,954.151,5.499,25.409,0.0,30,0.126,3.096,0.001,1259.669,0.493,1
95.080972,26.833889,284.489,16.259,176.031,323.066,10,0.126,6.488,0.001,1287.52,1.052,1
94.021028,25.952861,481.197,29.435,173.544,124.093,10,0.122,15.857,0.001,996.21,1.926,1
94.179975,25.755206,738.993,36.589,118.162,146.245,10,0.124,32.987,0.001,1039.499,4.246,1
94.668611,26.428,1304.483,12.567,172.098,806.869,10,0.124,8.99,0.001,1208.679,1.35,1
94.09,25.711,1426.645,18.179,251.077,774.408,10,0.124,8.783,0.01,1420.903,15.459,1
94.758128,25.896244,1574.742,35.465,152.066,707.439,10,0.129,12.679,0.001,1007.971,1.649,1
94.428972,25.809861,1193.669,11.14,62.302,0.0,10,0.13,7.704,0.001,1081.928,1.083,1
94.026203,25.99875,457.221,40.288,196.233,124.093,10,0.125,14.598,0.001,932.359,1.693,1
94.617556,26.390417,1352.01,16.556,100.584,952.278,10,0.121,7.808,0.001,1260.136,1.198,1
94.821389,26.488056,1324.385,30.793,18.003,852.747,10,0.122,18.761,0.001,1257.65,3.683,1
94.241056,26.152278,935.559,31.105,343.879,206.822,10,0.125,16.92,0.001,982.838,2.066,1
95.006139,26.216778,1599.736,27.443,234.63,29.249,10,0.129,14.586,0.001,1233.384,2.318,1
94.9525,26.555,1128.192,25.437,39.3,518.293,10,0.122,13.31,0.001,1194.13,1.956,1
94.3065,26.056167,992.726,29.117,252.645,407.391,10,0.127,17.563,0.001,1034.235,2.314,1
94.205028,26.237861,345.981,18.686,239.032,41.364,10,0.124,5.859,0.001,934.776,0.68,1
94.527417,25.810964,1317.36,36.407,248.674,184.987,30,0.13,13.059,0.05,1076.023,90.842,1
94.503003,25.842742,1566.974,14.012,129.762,610.737,10,0.125,4.071,0.001,1098.563,0.558,1
94.083,25.676,1320.653,26.668,18.803,206.822,10,0.125,9.081,0.001,1520.338,1.732,1
94.782333,26.234778,1653.292,26.071,5.499,539.325,10,0.128,15.385,0.01,1401.446,27.535,1
94.767222,25.700278,1356.586,35.637,341.871,288.069,10,0.128,16.822,0.001,928.928,2.007,1
94.888105,26.17562,2197.622,45.977,282.119,355.829,10,0.122,42.526,0.001,1300.743,6.713,1
94.043,25.686,1006.971,19.416,324.839,92.493,30,0.126,15.598,0.01,1612.986,31.747,1
94.077,25.673,1422.172,25.098,35.221,369.974,10,0.125,8.438,0.001,1514.063,1.607,1
94.26,25.566,1845.049,21.302,156.643,529.722,30,0.123,6.899,0.05,1177.56,50.372,1
94.49025,26.085333,1487.937,25.794,74.535,923.546,30,0.125,22.135,0.001,1128.543,3.117,1
95.036278,26.093083,1711.409,28.629,324.351,170.549,10,0.125,13.046,0.001,1350.376,2.208,1
94.493639,26.094333,1524.058,12.637,337.83,490.302,10,0.126,3.568,0.001,1139.106,0.513,1
94.812056,26.214972,1733.719,29.291,75.74,455.008,10,0.127,22.125,0.001,1382.994,3.885,1
94.967778,26.418333,722.67,27.529,147.193,105.459,10,0.125,12.449,0.001,1266.399,1.959,1
94.011167,25.839722,1156.593,29.661,116.817,614.229,10,0.124,26.163,0.001,1113.537,3.599,1
94.863993,26.02883,903.273,25.405,182.329,292.49,10,0.129,16.303,0.001,1220.387,2.568,1
94.523236,26.011075,1832.242,24.086,79.616,780.46,10,0.17,10.589,0.001,1131.702,1.838,1
94.246194,26.14425,1193.802,28.549,125.623,747.425,10,0.123,17.156,0.001,1007.007,2.127,1
93.97,25.75,993.04,17.347,338.879,708.043,10,0.123,10.159,0.001,1590.372,1.983,1
94.83333,26.34417,1736.539,19.453,246.562,913.768,10,0.125,6.161,0.001,1404.354,1.083,1
95.075306,26.642694,902.055,44.093,288.96,787.553,10,0.125,30.57,0.001,1287.52,4.896,1
94.249,25.559,1488.06,27.085,259.288,196.208,10,0.129,23.478,0.001,1183.832,3.564,1
94.217417,26.093972,1117.053,27.004,195.435,798.878,30,0.125,9.219,0.05,1102.396,63.744,1
94.075,25.675,1394.672,13.318,351.959,546.416,10,0.126,9.683,0.001,1479.23,1.81,1
94.788669,25.838592,584.9,31.294,80.623,146.245,30,0.125,14.489,0.001,992.777,1.815,1
95.015972,26.197944,1435.949,23.038,292.894,490.302,10,0.136,11.793,0.001,1227.555,1.901,1
94.05525,25.66806,1298.414,9.025,347.715,146.245,10,0.126,2.315,0.001,1541.708,0.449,1
94.062,25.67,1446.897,35.435,172.971,146.245,10,0.128,24.115,0.001,1512.558,4.656,1
94.617083,26.66325,419.538,21.251,153.576,206.822,10,0.126,9.076,0.001,1254.43,1.43,1
94.085,25.674,1308.871,6.993,23.81,384.71,60,0.126,1.666,0.45,1555.172,147.108,1
94.877278,25.570222,1203.03,38.792,131.887,929.547,30,0.128,21.742,0.05,1395.157,193.659,1
94.14044,25.68772,1312.941,23.336,62.061,527.294,10,0.126,17.736,0.001,1633.254,3.653,1
94.239,25.673,1141.658,25.468,331.333,576.88,10,0.126,8.59,0.001,1180.474,1.279,1
94.523667,26.012139,1810.38,8.584,89.845,842.147,50,0.138,2.171,0.05,1132.201,17.145,1
94.085,25.716,1380.04,30.961,334.076,579.1,10,0.123,14.309,0.001,1447.917,2.542,1
94.454667,26.471889,893.759,31.279,219.623,366.489,10,0.123,27.848,0.001,1326.07,4.535,1
95.079694,26.841139,287.499,24.155,224.139,498.092,10,0.125,8.053,0.001,1287.52,1.294,1
95.052389,26.427222,1579.987,39.861,144.18,251.609,30,0.129,22.395,0.05,1288.616,186.062,1
94.139,25.61,1523.402,17.976,188.004,646.131,10,0.126,9.717,0.001,1705.454,2.134,1
93.941,25.617,1687.052,13.694,203.397,124.093,10,0.125,3.953,0.001,1255.028,0.623,1
94.640067,25.899767,2188.939,36.191,261.602,685.326,30,0.124,17.117,0.001,1078.723,2.288,1
95.072917,26.775667,1045.878,22.52,236.103,592.247,10,0.124,7.389,0.001,1287.52,1.18,1
94.195833,25.844694,1351.835,11.066,128.249,625.272,10,0.126,3.01,0.001,891.266,0.338,1
95.075444,26.6435,885.736,31.819,262.861,824.178,10,0.125,22.925,0.001,1287.52,3.679,1
94.405194,26.112639,541.823,33.046,188.894,288.069,10,0.125,26.874,0.001,1042.776,3.502,1
95.060361,26.10325,2006.771,44.785,150.015,630.043,10,0.125,21.531,0.001,1398.383,3.757,1
94.257,25.631,1155.474,42.064,5.925,228.442,10,0.129,33.293,0.001,1270.261,5.437,1
94.654425,25.881797,1909.118,42.985,141.605,456.884,10,0.123,29.772,0.05,1078.016,198.631,1
94.946942,25.878183,1882.969,42.189,52.253,536.94,10,0.127,20.235,0.001,1601.235,4.093,1
95.002889,26.216861,1588.318,20.65,158.474,0.0,10,0.129,16.843,0.001,1235.942,2.7,1
94.183667,26.001972,1326.425,17.558,124.537,819.494,10,0.123,7.149,0.001,1136.37,0.998,1
94.75,26.27028,1434.753,22.293,73.149,233.992,10,0.127,18.518,0.001,1375.943,3.245,1
94.289,25.651,1774.28,18.794,198.909,620.465,10,0.126,12.084,0.001,1228.124,1.866,1
94.855194,25.593333,1200.447,37.203,322.881,555.731,10,0.127,17.653,0.001,1124.085,2.513,1
94.812222,26.263889,1192.296,36.65,268.737,149.141,10,0.126,25.046,0.001,1403.161,4.415,1
94.10883,25.71906,1313.045,17.765,127.107,610.737,10,0.126,10.467,0.001,1342.395,1.796,1
94.973056,26.420556,680.879,33.679,178.622,41.364,10,0.123,15.775,0.05,1273.349,123.638,1
94.180833,25.750583,724.232,33.386,303.937,82.729,10,0.126,15.618,0.001,1038.93,2.035,1
94.223333,26.206111,500.066,32.821,177.376,381.36,10,0.124,25.276,0.001,925.123,2.894,1
94.15528,25.83986,1460.391,14.769,137.222,708.043,30,0.127,9.48,0.001,884.021,1.062,1
94.064583,25.760583,1022.905,7.795,222.208,409.486,50,0.124,1.916,0.01,1403.714,3.331,1
94.101333,26.091861,709.773,35.044,316.682,712.259,10,0.12,19.413,0.001,935.043,2.178,1
94.616694,26.301694,1038.48,21.416,117.433,642.147,50,0.127,13.22,0.01,1119.06,18.624,1
94.294889,26.123806,1232.355,36.443,55.717,499.807,50,0.126,17.251,0.01,993.138,21.595,1
94.922778,25.786594,1847.358,23.158,217.086,116.996,10,0.13,14.559,0.001,1466.636,2.775,1
94.10003,25.72628,1212.212,8.75,180.972,149.141,50,0.122,5.645,0.15,1388.59,143.642,1
94.824444,26.491389,1218.485,27.149,126.858,442.618,10,0.166,16.155,0.001,1257.65,3.044,1
94.062,25.687,1068.52,22.603,16.276,263.241,10,0.123,15.2,0.001,1527.261,2.86,1
94.669944,26.431,1402.551,27.637,136.719,1101.021,10,0.125,21.778,0.001,1213.652,3.306,1
94.088,25.713,1382.134,24.282,266.964,868.651,10,0.124,20.567,0.001,1432.066,3.65,1
94.846333,25.590139,1146.344,41.278,131.077,206.822,30,0.126,23.252,0.001,1083.482,3.19,1
94.839583,25.604389,1330.04,40.297,77.927,848.221,10,0.129,22.66,0.001,1023.56,2.982,1
94.464,25.697,1474.197,21.79,82.026,554.961,30,0.131,12.353,0.01,970.252,15.707,1
94.031361,25.995333,568.775,40.25,252.974,248.186,10,0.123,25.392,0.001,951.138,2.979,1
94.52275,26.325861,1272.066,26.015,284.467,704.409,50,0.128,19.195,0.01,1228.808,25.444,1
94.073306,25.832333,749.179,30.614,246.615,321.739,10,0.124,10.702,0.001,1056.653,1.4,1
94.411639,26.069917,916.136,30.185,226.984,688.44,10,0.123,13.889,0.001,1034.73,1.775,1
94.111,25.672,1378.836,17.632,76.453,341.099,50,0.0,5.447,0.01,1744.675,0.0,1
94.780778,25.561306,1054.186,25.722,296.119,146.245,10,0.127,13.491,0.001,1297.436,2.22,1
94.4725,26.233861,984.876,9.386,352.353,739.947,10,0.124,2.436,0.01,1201.219,3.642,1
94.466,25.706,1365.946,27.566,76.944,298.282,10,0.132,23.979,0.001,969.824,3.061,1
94.104,25.677,1349.964,19.882,314.861,175.494,10,0.224,11.024,0.001,1647.794,3.596,1
94.223444,26.069722,1031.865,26.536,18.83,529.722,10,0.123,15.717,0.001,1106.148,2.135,1
94.519583,25.786433,1359.607,32.454,318.168,29.249,10,0.129,29.069,0.001,1042.784,3.896,1
94.76,25.604444,1809.838,26.049,329.625,353.417,10,0.133,11.648,0.001,1304.047,2.013,1
94.115583,25.779111,1331.268,20.492,301.736,722.397,10,0.125,6.574,0.01,1088.104,8.937,1
94.750139,25.631833,2050.166,42.581,228.711,146.245,30,0.129,24.03,0.05,1256.583,196.13,1
94.206,25.622,985.753,35.826,91.366,315.021,10,0.13,26.262,0.001,1267.141,4.316,1
94.474467,25.993981,1588.621,33.159,200.894,517.467,10,0.127,11.744,0.001,1128.538,1.673,1
95.097639,26.5715,1417.762,33.925,356.803,65.403,10,0.127,18.708,0.001,1287.52,3.054,1
94.564667,26.086444,1861.729,30.042,130.717,703.193,10,0.124,16.243,0.001,1155.259,2.326,1
94.136111,26.1295,575.122,28.013,295.839,889.573,10,0.125,9.633,0.001,938.869,1.135,1
95.074639,26.816056,553.148,8.723,276.861,457.819,50,0.125,3.858,0.01,1287.52,6.228,1
94.349083,26.090556,1021.168,18.746,168.078,929.547,30,0.128,14.927,0.001,983.864,1.889,1
94.549818,26.18971,1557.588,36.744,312.613,760.474,10,0.124,17.41,0.001,1258.754,2.735,1
94.806114,25.814525,989.696,23.885,267.016,425.872,10,0.134,10.481,0.001,1088.279,1.521,1
94.468,25.706,1263.44,25.842,54.862,105.459,10,0.13,16.643,0.001,969.936,2.101,1
93.94,25.76,751.762,38.811,50.869,124.093,10,0.122,24.406,0.001,1445.25,4.321,1
95.029889,26.728167,685.112,30.161,330.572,556.5,10,0.121,16.319,0.001,1340.05,2.709,1
95.073167,26.24325,1130.155,32.597,105.344,415.706,10,0.127,15.193,0.001,1297.736,2.501,1
94.147,25.563,1651.604,5.899,88.751,649.433,50,0.126,1.336,0.45,1109.828,103.057,1
94.912642,25.820664,1703.872,35.454,205.337,248.186,60,0.129,12.675,0.05,1618.84,132.163,1
94.12442,25.68703,1253.573,12.956,75.209,0.0,10,0.126,9.347,0.001,1680.457,1.978,1
94.177,25.646,1011.365,16.275,139.497,455.008,10,0.128,11.857,0.001,1662.05,2.525,1
94.223889,25.878917,1426.022,44.378,138.361,706.834,10,0.124,28.146,0.001,944.707,3.311,1
94.257111,26.033361,1441.605,33.525,312.351,602.983,10,0.125,18.456,0.01,1067.892,24.704,1
95.077889,26.820806,475.33,18.602,71.934,954.969,10,0.124,5.826,0.001,1287.52,0.933,1
94.15525,25.854417,1401.378,26.467,302.28,529.722,10,0.125,13.965,0.001,906.188,1.589,1
94.10833,25.69583,1369.7,23.297,90.09,454.066,30,0.126,13.414,0.05,1484.721,125.742,1
94.203,25.631,992.218,23.528,86.863,352.204,30,0.131,10.29,0.05,1341.002,90.369,1
94.479889,25.763833,890.559,31.798,89.504,116.996,10,0.129,26.942,0.001,1026.821,3.584,1
94.669417,26.42575,1309.486,12.492,341.603,732.978,10,0.124,5.456,0.001,1205.933,0.814,1
94.971819,25.814625,1774.492,24.273,279.866,157.511,30,0.127,8.101,0.001,1712.284,1.758,1
94.082,25.722,1305.701,23.224,204.312,277.48,30,0.122,19.278,0.001,1467.818,3.471,1
94.216444,25.936056,1181.15,28.299,4.313,497.233,10,0.124,12.867,0.001,1030.28,1.65,1
94.580747,25.980008,1775.103,31.515,58.073,592.247,10,0.128,11.071,0.001,1104.439,1.561,1
94.234,25.655,1225.581,27.0,262.443,462.467,30,0.13,17.547,0.05,1251.042,142.2,1
94.122,25.652,1237.12,30.233,136.703,65.403,60,0.127,16.365,0.45,2020.147,1884.338,1
93.616306,25.275028,1119.604,16.037,223.914,261.611,10,0.123,4.832,0.001,740.176,0.439,1
94.595278,25.591833,1056.139,5.206,92.457,0.0,10,0.129,2.884,0.001,893.327,0.332,1
94.263944,26.0885,1459.875,29.001,239.751,241.193,10,0.129,10.04,0.001,1038.472,1.6,1
94.202306,25.89125,1376.886,18.955,64.861,617.008,10,0.121,5.965,0.001,962.058,0.696,1
94.783028,25.827608,709.346,35.585,166.457,341.099,10,0.129,32.298,0.05,968.5,201.811,1
94.770472,26.275167,1946.066,40.162,130.975,600.139,10,0.122,22.578,0.001,1400.762,3.872,1
